Date,Div,HomeTeam,AwayTeam,FTHG,FTAG,FTR,AvgH,AvgD,AvgA,season,league_id,home_team_id,away_team_id,prob_home_market,prob_draw_market,prob_away_market,TotalGoals,GoalDifference,Overround,Year,Month,DayOfWeek,is_extreme_favorite_home,is_extreme_favorite_away,is_mismatch,is_high_scoring_match,is_very_high_scoring,draw_prob_category,has_extreme_draw_odds,has_extreme_home_odds,has_extreme_away_odds,home_team_strength_category,away_team_strength_category
2016-01-10,I2,Trapani,Cittadella,0,2,A,2.23,3.17,3.37,1617,15,8796,8778,0.4195809925265785,0.2948488793488971,0.2777611851143898,2,-2,0.0606238115672643,2016.0,1.0,6.0,0,0,0,0,0,medium,0,0,0,medium,medium
2016-01-10,I2,Avellino,Pro Vercelli,3,2,H,2.05,3.2,3.8,1617,15,8773,9340,0.4586948321388156,0.2938513768389287,0.2474537910222557,5,1,0.0634627727856225,2016.0,1.0,6.0,0,0,0,0,0,medium,0,0,0,medium,medium
2016-01-10,I2,Benevento,Novara,1,0,H,2.23,3.17,3.37,1617,15,8789,9339,0.4195809925265785,0.2948488793488971,0.2777611851143898,1,1,0.0606238115672643,2016.0,1.0,6.0,0,0,0,0,0,medium,0,0,0,medium,medium
2016-01-10,I2,Ternana,Verona,0,3,A,2.23,3.17,3.37,1617,15,8782,8800,0.4195809925265785,0.2948488793488971,0.2777611851143898,3,-3,0.0606238115672643,2016.0,1.0,6.0,0,0,0,0,0,medium,0,0,0,medium,medium
2016-01-10,I2,Virtus Entella,Venezia,4,1,H,2.0,3.2,4.0,1617,15,8760,8768,0.4705882352941176,0.2941176470588235,0.2352941176470588,5,3,0.0625,2016.0,1.0,6.0,0,0,0,0,0,medium,0,0,0,strong,medium
2016-01-10,I2,Spal,Salernitana,3,2,H,2.05,3.3,3.6,1617,15,8790,8777,0.4564841498559078,0.2835734870317002,0.2599423631123919,5,1,0.0686129588568613,2016.0,1.0,6.0,0,0,0,0,0,medium,0,0,0,medium,medium
2016-01-10,I2,Frosinone,Perugia,1,2,A,2.1,3.1,3.8,1617,15,8772,8788,0.4484202512371526,0.303768557289684,0.2478111914731633,3,-1,0.0619290160886085,2016.0,1.0,6.0,0,0,0,0,0,medium,0,0,0,medium,medium
2016-02-10,I2,Cesena,Latina,2,2,D,1.75,3.4,5.0,1617,15,8757,9341,0.5362776025236593,0.2760252365930599,0.1876971608832807,4,0,0.0655462184873949,2016.0,2.0,2.0,0,0,0,0,0,medium,0,0,0,strong,medium
2016-02-10,I2,Ascoli,Spezia,0,2,A,2.23,3.17,3.37,1617,15,8781,8766,0.4195809925265785,0.2948488793488971,0.2777611851143898,2,-2,0.0606238115672643,2016.0,2.0,2.0,0,0,0,0,0,medium,0,0,0,medium,medium
2016-02-12,I2,Trapani,Carpi,0,1,A,2.23,3.17,3.37,1617,15,8796,8799,0.4195809925265785,0.2948488793488971,0.2777611851143898,1,-1,0.0606238115672643,2016.0,2.0,4.0,0,0,0,0,0,medium,0,0,0,medium,medium
