Date,Div,HomeTeam,AwayTeam,FTHG,FTAG,FTR,AvgH,AvgD,AvgA,season,league_id,home_team_id,away_team_id,prob_home_market,prob_draw_market,prob_away_market,TotalGoals,GoalDifference,Overround,Year,Month,DayOfWeek,is_extreme_favorite_home,is_extreme_favorite_away,is_mismatch,is_high_scoring_match,is_very_high_scoring,draw_prob_category,has_extreme_draw_odds,has_extreme_home_odds,has_extreme_away_odds,home_team_strength_category,away_team_strength_category
2016-01-10,T1,Rizespor,Besiktas,0,1,A,2.18,3.55,3.24,1617,25,8944,8951,0.4314039116573085,0.2642112964356525,0.2904354546030625,1,-1,0.0490477124839876,2016.0,1.0,6.0,0,0,0,0,0,medium,0,0,0,medium,medium
2016-01-10,T1,Kasimpasa,Kocaelispor,3,1,H,2.63,3.4,2.55,1617,25,8943,8948,0.3565186997553303,0.2757777001048584,0.3677036001398113,4,2,0.0665026466860507,2016.0,1.0,6.0,0,0,0,0,0,medium,0,0,0,medium,strong
2016-01-10,T1,Karabukspor,Trabzonspor,4,0,H,2.18,3.55,3.24,1617,25,8964,8947,0.4314039116573085,0.2642112964356525,0.2904354546030625,4,4,0.0490477124839876,2016.0,1.0,6.0,0,0,0,0,0,medium,0,0,0,medium,medium
2016-01-10,T1,Gaziantep,Bursaspor,3,2,H,3.75,3.4,2.0,1617,25,8938,8962,0.2513863216266174,0.277264325323475,0.4713493530499075,5,1,0.0607843137254902,2016.0,1.0,6.0,0,0,0,0,0,medium,0,0,0,medium,strong
2016-02-10,T1,Kocaelispor,Fenerbahce,1,1,D,2.9,3.25,2.4,1617,25,8948,8950,0.3225139549307422,0.2877816828612776,0.3897043622079801,2,0,0.069186560565871,2016.0,2.0,2.0,0,0,0,0,0,medium,0,0,0,medium,strong
2016-02-10,T1,Antalyaspor,Antalyaspor,1,0,H,2.18,3.55,3.24,1617,25,8942,8942,0.4314039116573085,0.2642112964356525,0.2904354546030625,1,1,0.0490477124839876,2016.0,2.0,2.0,0,0,0,0,0,medium,0,0,0,medium,medium
2016-02-10,T1,Antalyaspor,Buyuksehyr,0,5,A,2.18,3.55,3.24,1617,25,8942,8952,0.4314039116573085,0.2642112964356525,0.2904354546030625,5,-5,0.0490477124839876,2016.0,2.0,2.0,0,0,0,0,0,medium,0,0,0,medium,medium
2016-02-10,T1,Galatasaray,Antalyaspor,3,1,H,1.4,4.5,7.5,1617,25,8939,8942,0.6676557863501484,0.2077151335311572,0.1246290801186943,4,2,0.0698412698412698,2016.0,2.0,2.0,0,0,0,0,0,medium,0,0,0,strong,medium
2016-03-12,T1,Buyuksehyr,Antalyaspor,2,2,D,1.5,4.2,6.25,1617,25,8952,8942,0.6261180679785332,0.2236135957066189,0.1502683363148479,4,0,0.0647619047619045,2016.0,3.0,5.0,0,0,0,0,0,medium,0,0,0,strong,medium
2016-03-12,T1,Fenerbahce,Besiktas,0,0,D,2.18,3.55,3.24,1617,25,8950,8951,0.4314039116573085,0.2642112964356525,0.2904354546030625,0,0,0.0490477124839876,2016.0,3.0,5.0,0,0,0,0,0,medium,0,0,0,medium,medium
2016-04-11,T1,Galatasaray,Buyuksehyr,1,2,A,2.1,3.4,3.4,1617,25,8939,8952,0.4473684210526316,0.2763157894736842,0.2763157894736842,3,-1,0.0644257703081232,2016.0,4.0,0.0,0,0,0,0,0,medium,0,0,0,medium,medium
2016-04-12,T1,Antalyaspor,Genclerbirligi,0,2,A,2.18,3.55,3.24,1617,25,8942,8941,0.4314039116573085,0.2642112964356525,0.2904354546030625,2,-2,0.0490477124839876,2016.0,4.0,1.0,0,0,0,0,0,medium,0,0,0,medium,medium
2016-04-12,T1,Kocaelispor,Karabukspor,2,1,H,1.75,3.5,4.75,1617,25,8948,8964,0.5352112676056339,0.2676056338028169,0.1971830985915493,3,1,0.0676691729323306,2016.0,4.0,1.0,0,0,0,0,0,medium,0,0,0,strong,medium
2016-04-12,T1,Kasimpasa,Galatasaray,1,2,A,3.8,3.6,1.91,1617,25,8943,8939,0.2472136334220176,0.2609477241676853,0.4918386424102969,3,-1,0.0644958819387038,2016.0,4.0,1.0,0,0,0,0,0,medium,0,0,0,medium,strong
2016-04-12,T1,Antalyaspor,Antalyaspor,2,3,A,2.6,3.2,2.75,1617,25,8942,8942,0.3625875566543056,0.2946023897816234,0.3428100535640708,5,-1,0.0607517482517483,2016.0,4.0,1.0,0,0,0,0,0,medium,0,0,0,medium,strong
2016-04-12,T1,Gaziantep,Akhisar Belediyespor,1,2,A,2.4,3.1,3.1,1617,25,8938,8963,0.3924050632911393,0.3037974683544304,0.3037974683544304,3,-1,0.0618279569892472,2016.0,4.0,1.0,0,0,0,0,0,medium,0,0,0,medium,medium
