league_code,season,match_date,home_team,away_team,draw_open,draw_close,draw_delta
PL1,2526,2025-08-08,Casa Pia,Sp Lisbon,5.11,5.11,0.0
PL1,2526,2025-08-09,Arouca,AVS,3.49,3.49,0.0
PL1,2526,2025-08-09,Nacional,Gil Vicente,3.15,3.15,0.0
PL1,2526,2025-08-10,Famalicao,Santa Clara,3.11,3.11,0.0
PL1,2526,2025-08-10,Sp Braga,Tondela,4.63,4.63,0.0
PL1,2526,2025-08-10,Moreirense,Alverca,3.14,3.14,0.0
PL1,2526,2025-08-11,Estoril,Estoril,3.49,3.49,0.0
PL1,2526,2025-08-11,Porto,Guimaraes,3.93,3.93,0.0
PL1,2526,2025-08-15,AVS,Casa Pia,3.05,3.05,0.0
PL1,2526,2025-08-16,Estoril,Benfica,6.6,6.6,0.0
PL1,2526,2025-08-16,Guimaraes,Estoril,3.67,3.67,0.0
PL1,2526,2025-08-16,Tondela,Famalicao,3.17,3.17,0.0
PL1,2526,2025-08-17,Rio Ave,Nacional,3.22,3.22,0.0
PL1,2526,2025-08-17,Alverca,Sp Braga,3.72,3.72,0.0
PL1,2526,2025-08-17,Santa Clara,Moreirense,3.12,3.12,0.0
PL1,2526,2025-08-17,Sp Lisbon,Arouca,5.68,5.68,0.0
PL1,2526,2025-08-18,Gil Vicente,Porto,4.24,4.24,0.0
PL1,2526,2025-08-23,Benfica,Tondela,7.15,7.15,0.0
PL1,2526,2025-08-23,Moreirense,Guimaraes,3.14,3.14,0.0
PL1,2526,2025-08-23,Nacional,Sp Lisbon,5.79,5.79,0.0
PL1,2526,2025-08-23,Arouca,Rio Ave,3.39,3.39,0.0
PL1,2526,2025-08-24,Sp Braga,AVS,4.88,4.88,0.0
PL1,2526,2025-08-24,Porto,Casa Pia,6.09,6.09,0.0
PL1,2526,2025-08-24,Famalicao,Gil Vicente,3.13,3.13,0.0
PL1,2526,2025-08-25,Estoril,Alverca,3.3,3.3,0.0
PL1,2526,2025-08-29,Gil Vicente,Moreirense,2.79,2.79,0.0
PL1,2526,2025-08-30,Guimaraes,Arouca,3.62,3.62,0.0
PL1,2526,2025-08-30,Sp Lisbon,Porto,3.52,3.52,0.0
