league_code,season,match_date,home_team,away_team,draw_open,draw_close,draw_delta
NO1,2122,2021-08-13,Go Ahead Eagles,Heerenveen,3.36,3.36,0.0
NO1,2122,2021-08-14,Waalwijk,AZ Alkmaar,4.77,4.77,0.0
NO1,2122,2021-08-14,Heracles,PSV Eindhoven,4.6,4.6,0.0
NO1,2122,2021-08-14,For Sittard,Twente,3.43,3.43,0.0
NO1,2122,2021-08-14,Ajax,Nijmegen,10.65,10.65,0.0
NO1,2122,2021-08-15,Cambuur,Groningen,3.51,3.51,0.0
NO1,2122,2021-08-15,Utrecht,Sparta Rotterdam,4.26,4.26,0.0
NO1,2122,2021-08-15,Zwolle,Vitesse,3.56,3.56,0.0
NO1,2122,2021-08-15,Willem II,Feyenoord,4.02,4.02,0.0
NO1,2122,2021-08-20,Nijmegen,Zwolle,3.33,3.33,0.0
NO1,2122,2021-08-21,Heerenveen,Waalwijk,3.69,3.69,0.0
NO1,2122,2021-08-21,PSV Eindhoven,Cambuur,6.21,6.21,0.0
NO1,2122,2021-08-21,Sparta Rotterdam,Heracles,3.22,3.22,0.0
NO1,2122,2021-08-21,Groningen,Utrecht,3.64,3.64,0.0
NO1,2122,2021-08-22,Twente,Ajax,5.82,5.82,0.0
NO1,2122,2021-08-22,Feyenoord,Go Ahead Eagles,6.12,6.12,0.0
NO1,2122,2021-08-22,Vitesse,Willem II,4.02,4.02,0.0
NO1,2122,2021-08-27,For Sittard,Waalwijk,3.89,3.89,0.0
NO1,2122,2021-08-28,Cambuur,Twente,3.49,3.49,0.0
NO1,2122,2021-08-28,Go Ahead Eagles,Sparta Rotterdam,3.38,3.38,0.0
NO1,2122,2021-08-28,PSV Eindhoven,Groningen,5.19,5.19,0.0
NO1,2122,2021-08-28,Willem II,Zwolle,3.39,3.39,0.0
NO1,2122,2021-08-29,Utrecht,Feyenoord,3.39,3.39,0.0
NO1,2122,2021-08-29,Ajax,Vitesse,6.54,6.54,0.0
NO1,2122,2021-08-29,Heracles,Nijmegen,3.97,3.97,0.0
NO1,2122,2021-08-29,Heerenveen,AZ Alkmaar,3.59,3.59,0.0
NO1,2122,2021-09-11,Twente,Utrecht,3.56,3.56,0.0
NO1,2122,2021-09-11,Cambuur,Go Ahead Eagles,3.8,3.8,0.0
NO1,2122,2021-09-11,Zwolle,Ajax,7.18,7.18,0.0
NO1,2122,2021-09-11,AZ Alkmaar,PSV Eindhoven,3.79,3.79,0.0
NO1,2122,2021-09-12,Nijmegen,Willem II,3.36,3.36,0.0
NO1,2122,2021-09-12,Groningen,Heerenveen,3.54,3.54,0.0
NO1,2122,2021-09-12,Sparta Rotterdam,For Sittard,3.6,3.6,0.0
NO1,2122,2021-09-12,Waalwijk,Vitesse,3.66,3.66,0.0
NO1,2122,2021-09-17,Sparta Rotterdam,Nijmegen,3.5,3.5,0.0
NO1,2122,2021-09-18,Heerenveen,For Sittard,3.92,3.92,0.0
NO1,2122,2021-09-18,Willem II,Groningen,3.34,3.34,0.0
NO1,2122,2021-09-18,Ajax,Cambuur,11.09,11.09,0.0
NO1,2122,2021-09-18,Utrecht,Waalwijk,5.5,5.5,0.0
NO1,2122,2021-09-19,Go Ahead Eagles,Zwolle,3.33,3.33,0.0
NO1,2122,2021-09-19,PSV Eindhoven,Feyenoord,3.99,3.99,0.0
NO1,2122,2021-09-19,Heracles,AZ Alkmaar,3.75,3.75,0.0
NO1,2122,2021-09-19,Vitesse,Twente,3.65,3.65,0.0
NO1,2122,2021-09-21,For Sittard,Ajax,9.11,9.11,0.0
NO1,2122,2021-09-21,Waalwijk,Willem II,3.52,3.52,0.0
NO1,2122,2021-09-22,Go Ahead Eagles,PSV Eindhoven,5.76,5.76,0.0
NO1,2122,2021-09-22,Nijmegen,Utrecht,3.84,3.84,0.0
NO1,2122,2021-09-22,Groningen,Vitesse,3.46,3.46,0.0
NO1,2122,2021-09-22,Feyenoord,Heerenveen,5.01,5.01,0.0
NO1,2122,2021-09-22,Zwolle,Sparta Rotterdam,3.28,3.28,0.0
NO1,2122,2021-09-23,Cambuur,Heracles,3.64,3.64,0.0
NO1,2122,2021-09-23,Twente,AZ Alkmaar,3.65,3.65,0.0
NO1,2122,2021-09-25,Willem II,PSV Eindhoven,4.36,4.36,0.0
NO1,2122,2021-09-25,Ajax,Groningen,14.34,14.34,0.0
NO1,2122,2021-09-25,Vitesse,For Sittard,4.17,4.17,0.0
NO1,2122,2021-09-25,Feyenoord,Nijmegen,6.66,6.66,0.0
NO1,2122,2021-09-25,Utrecht,Zwolle,5.54,5.54,0.0
NO1,2122,2021-09-26,Sparta Rotterdam,Cambuur,3.71,3.71,0.0
NO1,2122,2021-09-26,AZ Alkmaar,Go Ahead Eagles,5.32,5.32,0.0
NO1,2122,2021-09-26,Heerenveen,Twente,3.42,3.42,0.0
NO1,2122,2021-09-26,Heracles,Waalwijk,3.74,3.74,0.0
NO1,2122,2021-10-01,Groningen,Twente,3.33,3.33,0.0
NO1,2122,2021-10-02,Waalwijk,Go Ahead Eagles,3.55,3.55,0.0
NO1,2122,2021-10-02,Heracles,Willem II,3.75,3.75,0.0
NO1,2122,2021-10-02,Zwolle,Heerenveen,3.28,3.28,0.0
NO1,2122,2021-10-02,For Sittard,Nijmegen,3.46,3.46,0.0
NO1,2122,2021-10-03,Ajax,Utrecht,7.56,7.56,0.0
NO1,2122,2021-10-03,Cambuur,AZ Alkmaar,3.95,3.95,0.0
NO1,2122,2021-10-03,Vitesse,Feyenoord,3.91,3.91,0.0
NO1,2122,2021-10-03,PSV Eindhoven,Sparta Rotterdam,6.8,6.8,0.0
NO1,2122,2021-10-16,Feyenoord,Waalwijk,6.96,6.96,0.0
NO1,2122,2021-10-16,Go Ahead Eagles,Heracles,3.43,3.43,0.0
NO1,2122,2021-10-16,Heerenveen,Ajax,6.44,6.44,0.0
NO1,2122,2021-10-16,For Sittard,Cambuur,3.55,3.55,0.0
NO1,2122,2021-10-16,PSV Eindhoven,Zwolle,7.68,7.68,0.0
NO1,2122,2021-10-17,AZ Alkmaar,Utrecht,3.68,3.68,0.0
NO1,2122,2021-10-17,Nijmegen,Vitesse,3.52,3.52,0.0
NO1,2122,2021-10-17,Sparta Rotterdam,Groningen,3.32,3.32,0.0
NO1,2122,2021-10-17,Twente,Willem II,3.85,3.85,0.0
NO1,2122,2021-10-22,Willem II,For Sittard,3.64,3.64,0.0
NO1,2122,2021-10-23,Utrecht,Heerenveen,4.6,4.6,0.0
NO1,2122,2021-10-23,Zwolle,Heracles,3.44,3.44,0.0
NO1,2122,2021-10-23,Waalwijk,Sparta Rotterdam,3.45,3.45,0.0
NO1,2122,2021-10-24,Twente,Nijmegen,3.88,3.88,0.0
NO1,2122,2021-10-24,Cambuur,Feyenoord,4.53,4.53,0.0
NO1,2122,2021-10-24,Vitesse,Go Ahead Eagles,4.36,4.36,0.0
NO1,2122,2021-10-24,Ajax,PSV Eindhoven,4.88,4.88,0.0
NO1,2122,2021-10-24,Groningen,AZ Alkmaar,3.72,3.72,0.0
