league_code,season,match_date,home_team,away_team,draw_open,draw_close,draw_delta
DK1,2324,2023-08-18,Werder Bremen,Bayern Munich,6.09,6.09,0.0
DK1,2324,2023-08-19,Wolfsburg,Heidenheim,4.31,4.31,0.0
DK1,2324,2023-08-19,Heidenheim,Freiburg,3.63,3.63,0.0
DK1,2324,2023-08-19,Augsburg,M'gladbach,3.69,3.69,0.0
DK1,2324,2023-08-19,Stuttgart,Bochum,4.17,4.17,0.0
DK1,2324,2023-08-19,Dortmund,FC Koln,5.21,5.21,0.0
DK1,2324,2023-08-19,Leverkusen,RB Leipzig,3.62,3.62,0.0
DK1,2324,2023-08-20,Union Berlin,Mainz,3.45,3.45,0.0
DK1,2324,2023-08-20,Ein Frankfurt,Darmstadt,5.12,5.12,0.0
DK1,2324,2023-08-25,RB Leipzig,Stuttgart,4.71,4.71,0.0
DK1,2324,2023-08-26,Freiburg,Werder Bremen,4.06,4.06,0.0
DK1,2324,2023-08-26,Bochum,Dortmund,5.29,5.29,0.0
DK1,2324,2023-08-26,M'gladbach,Leverkusen,4.1,4.1,0.0
DK1,2324,2023-08-26,Heidenheim,Heidenheim,3.73,3.73,0.0
DK1,2324,2023-08-26,Darmstadt,Union Berlin,3.44,3.44,0.0
DK1,2324,2023-08-26,FC Koln,Wolfsburg,3.56,3.56,0.0
DK1,2324,2023-08-27,Bayern Munich,Augsburg,12.99,12.99,0.0
DK1,2324,2023-08-27,Mainz,Ein Frankfurt,3.63,3.63,0.0
DK1,2324,2023-09-01,Dortmund,Heidenheim,6.82,6.82,0.0
DK1,2324,2023-09-02,Werder Bremen,Mainz,3.57,3.57,0.0
DK1,2324,2023-09-02,Augsburg,Bochum,3.7,3.7,0.0
DK1,2324,2023-09-02,Heidenheim,Wolfsburg,3.77,3.77,0.0
DK1,2324,2023-09-02,Leverkusen,Darmstadt,7.3,7.3,0.0
DK1,2324,2023-09-02,Stuttgart,Freiburg,3.68,3.68,0.0
DK1,2324,2023-09-02,M'gladbach,Bayern Munich,6.34,6.34,0.0
DK1,2324,2023-09-03,Union Berlin,RB Leipzig,3.45,3.45,0.0
DK1,2324,2023-09-03,Ein Frankfurt,FC Koln,3.49,3.49,0.0
DK1,2324,2023-09-15,Bayern Munich,Leverkusen,4.66,4.66,0.0
DK1,2324,2023-09-16,Mainz,Stuttgart,3.65,3.65,0.0
DK1,2324,2023-09-16,RB Leipzig,Augsburg,6.98,6.98,0.0
DK1,2324,2023-09-16,Bochum,Ein Frankfurt,3.63,3.63,0.0
DK1,2324,2023-09-16,Wolfsburg,Union Berlin,3.47,3.47,0.0
DK1,2324,2023-09-16,FC Koln,Heidenheim,3.78,3.78,0.0
DK1,2324,2023-09-16,Freiburg,Dortmund,3.84,3.84,0.0
DK1,2324,2023-09-17,Darmstadt,M'gladbach,3.61,3.61,0.0
DK1,2324,2023-09-17,Heidenheim,Werder Bremen,3.79,3.79,0.0
DK1,2324,2023-09-22,Stuttgart,Darmstadt,5.14,5.14,0.0
DK1,2324,2023-09-23,Augsburg,Mainz,3.63,3.63,0.0
DK1,2324,2023-09-23,Bayern Munich,Bochum,11.34,11.34,0.0
DK1,2324,2023-09-23,Dortmund,Wolfsburg,4.39,4.39,0.0
DK1,2324,2023-09-23,M'gladbach,RB Leipzig,4.69,4.69,0.0
DK1,2324,2023-09-23,Union Berlin,Heidenheim,3.67,3.67,0.0
DK1,2324,2023-09-23,Werder Bremen,FC Koln,3.62,3.62,0.0
