league_code,season,match_date,home_team,away_team,draw_open,draw_close,draw_delta
SC1,1617,2016-01-10,St Mirren,Falkirk,3.5,3.5,0.0
SC1,1617,2016-01-11,Morton,St Mirren,3.5,3.5,0.0
SC1,1617,2016-02-10,Hibernian,Dundee United,3.6,3.6,0.0
SC1,1617,2016-03-12,Dunfermline,Ayr,3.4,3.4,0.0
SC1,1617,2016-03-12,Falkirk,St Mirren,4.2,4.2,0.0
SC1,1617,2016-03-12,Queen of Sth,Dumbarton,3.8,3.8,0.0
SC1,1617,2016-05-11,Queen of Sth,Dundee United,3.4,3.4,0.0
SC1,1617,2016-05-11,Falkirk,Morton,3.6,3.6,0.0
SC1,1617,2016-06-08,Dunfermline,Dumbarton,4.33,4.33,0.0
SC1,1617,2016-06-08,Dundee United,Queen of Sth,4.5,4.5,0.0
SC1,1617,2016-06-08,Falkirk,Hibernian,3.8,3.8,0.0
SC1,1617,2016-06-08,St Mirren,Morton,3.5,3.5,0.0
SC1,1617,2016-06-12,Queen of Sth,St Mirren,3.6,3.6,0.0
SC1,1617,2016-08-13,Hibernian,Dunfermline,4.5,4.5,0.0
SC1,1617,2016-08-13,Raith Rvs,St Mirren,3.3,3.3,0.0
SC1,1617,2016-08-13,Queen of Sth,Ayr,4.0,4.0,0.0
SC1,1617,2016-08-13,Morton,Falkirk,3.5,3.5,0.0
SC1,1617,2016-08-20,Morton,Dumbarton,4.0,4.0,0.0
SC1,1617,2016-08-27,Dundee United,Raith Rvs,3.8,3.8,0.0
SC1,1617,2016-08-27,Ayr,St Mirren,3.8,3.8,0.0
SC1,1617,2016-09-17,Hibernian,Ayr,5.0,5.0,0.0
SC1,1617,2016-09-17,Morton,Dunfermline,3.4,3.4,0.0
SC1,1617,2016-09-17,Queen of Sth,Raith Rvs,3.4,3.4,0.0
SC1,1617,2016-09-17,Dumbarton,St Mirren,3.5,3.5,0.0
SC1,1617,2016-09-17,Falkirk,Dundee United,3.4,3.4,0.0
SC1,1617,2016-09-24,Dundee United,Morton,3.75,3.75,0.0
SC1,1617,2016-09-24,Raith Rvs,Dumbarton,3.6,3.6,0.0
SC1,1617,2016-09-24,Dunfermline,St Mirren,3.4,3.4,0.0
SC1,1617,2016-10-09,Ayr,Morton,3.75,3.75,0.0
SC1,1617,2016-10-09,Dunfermline,Dundee United,3.5,3.5,0.0
SC1,1617,2016-10-09,St Mirren,Queen of Sth,3.6,3.6,0.0
SC1,1617,2016-10-12,Falkirk,Queen of Sth,3.3,3.3,0.0
SC1,1617,2016-10-12,Dunfermline,Morton,3.6,3.6,0.0
SC1,1617,2016-10-15,Falkirk,Dunfermline,3.75,3.75,0.0
SC1,1617,2016-10-22,Falkirk,Raith Rvs,3.75,3.75,0.0
SC1,1617,2016-10-22,Dunfermline,Hibernian,3.6,3.6,0.0
SC1,1617,2016-10-22,Dundee United,Dumbarton,5.0,5.0,0.0
SC1,1617,2016-10-29,Morton,Ayr,3.5,3.5,0.0
SC1,1617,2016-10-29,Dumbarton,Dunfermline,3.6,3.6,0.0
SC1,1617,2016-11-22,Raith Rvs,Ayr,3.75,3.75,0.0
SC1,1617,2016-12-11,Hibernian,Falkirk,4.0,4.0,0.0
SC1,1617,2016-12-17,Queen of Sth,Dunfermline,3.6,3.6,0.0
SC1,1617,2016-12-17,Dumbarton,Falkirk,3.75,3.75,0.0
SC1,1617,2016-12-17,Morton,Hibernian,3.75,3.75,0.0
SC1,1617,2016-12-17,St Mirren,Ayr,3.5,3.5,0.0
SC1,1617,2016-12-24,Dundee United,St Mirren,4.33,4.33,0.0
SC1,1617,2016-12-24,Hibernian,Raith Rvs,4.75,4.75,0.0
SC1,1617,2016-12-24,Ayr,Dumbarton,3.5,3.5,0.0
SC1,1617,2016-12-26,Dunfermline,Falkirk,3.5,3.5,0.0
SC1,1617,2016-12-31,St Mirren,Morton,3.5,3.5,0.0
SC1,1617,2016-12-31,Falkirk,Hibernian,3.6,3.6,0.0
SC1,1617,2017-01-04,St Mirren,Ayr,3.6,3.6,0.0
SC1,1617,2017-01-04,Queen of Sth,Dundee United,3.3,3.3,0.0
SC1,1617,2017-01-04,Dunfermline,Hibernian,3.5,3.5,0.0
SC1,1617,2017-01-14,Dunfermline,St Mirren,3.5,3.5,0.0
SC1,1617,2017-01-14,Dundee United,Queen of Sth,4.33,4.33,0.0
SC1,1617,2017-01-14,Falkirk,Ayr,4.0,4.0,0.0
SC1,1617,2017-01-21,Dumbarton,Queen of Sth,3.4,3.4,0.0
SC1,1617,2017-01-28,Raith Rvs,Dumbarton,3.6,3.6,0.0
SC1,1617,2017-01-28,Ayr,Morton,3.4,3.4,0.0
SC1,1617,2017-01-28,Dunfermline,Dundee United,3.5,3.5,0.0
SC1,1617,2017-01-28,St Mirren,Falkirk,3.3,3.3,0.0
SC1,1617,2017-02-18,Dumbarton,Ayr,3.5,3.5,0.0
SC1,1617,2017-02-18,Morton,Falkirk,3.5,3.5,0.0
