league_code,season,match_date,home_team,away_team,draw_open,draw_close,draw_delta
NO1,1920,2019-08-02,Zwolle,Willem II,3.66,3.66,0.0
NO1,1920,2019-08-03,FC Emmen,Groningen,3.47,3.47,0.0
NO1,1920,2019-08-03,Vitesse,Ajax,4.63,4.63,0.0
NO1,1920,2019-08-03,Twente,PSV Eindhoven,4.84,4.84,0.0
NO1,1920,2019-08-03,VVV Venlo,Waalwijk,3.73,3.73,0.0
NO1,1920,2019-08-04,Heracles,Heerenveen,3.79,3.79,0.0
NO1,1920,2019-08-04,Feyenoord,Sparta Rotterdam,6.12,6.12,0.0
NO1,1920,2019-08-04,Den Haag,Utrecht,3.61,3.61,0.0
NO1,1920,2019-08-04,AZ Alkmaar,For Sittard,6.12,6.12,0.0
NO1,1920,2019-08-09,Sparta Rotterdam,VVV Venlo,3.7,3.7,0.0
NO1,1920,2019-08-10,Groningen,Twente,3.55,3.55,0.0
NO1,1920,2019-08-10,Ajax,FC Emmen,10.52,10.52,0.0
NO1,1920,2019-08-10,Willem II,Vitesse,3.49,3.49,0.0
NO1,1920,2019-08-11,For Sittard,Heracles,3.68,3.68,0.0
NO1,1920,2019-08-11,Heerenveen,Feyenoord,3.87,3.87,0.0
NO1,1920,2019-08-11,Waalwijk,AZ Alkmaar,4.19,4.19,0.0
NO1,1920,2019-08-11,Utrecht,Zwolle,4.38,4.38,0.0
NO1,1920,2019-08-11,PSV Eindhoven,Den Haag,8.35,8.35,0.0
NO1,1920,2019-08-16,Vitesse,Zwolle,5.54,5.54,0.0
NO1,1920,2019-08-17,Den Haag,Sparta Rotterdam,3.58,3.58,0.0
NO1,1920,2019-08-17,VVV Venlo,Ajax,7.88,7.88,0.0
NO1,1920,2019-08-17,FC Emmen,Heerenveen,3.6,3.6,0.0
NO1,1920,2019-08-18,For Sittard,Willem II,3.64,3.64,0.0
NO1,1920,2019-08-18,Twente,Waalwijk,4.48,4.48,0.0
NO1,1920,2019-08-18,AZ Alkmaar,Groningen,4.64,4.64,0.0
NO1,1920,2019-08-18,Feyenoord,Utrecht,3.86,3.86,0.0
NO1,1920,2019-08-18,Heracles,PSV Eindhoven,5.13,5.13,0.0
NO1,1920,2019-08-24,Willem II,FC Emmen,3.92,3.92,0.0
NO1,1920,2019-08-24,Heracles,Vitesse,3.86,3.86,0.0
