league_code,season,match_date,home_team,away_team,draw_open,draw_close,draw_delta
D2,1920,2019-07-26,Stuttgart,Hannover,3.85,3.85,0.0
D2,1920,2019-07-27,Holstein Kiel,Sandhausen,3.54,3.54,0.0
D2,1920,2019-07-27,Dresden,Nurnberg,3.25,3.25,0.0
D2,1920,2019-07-27,Osnabruck,Heidenheim,3.16,3.16,0.0
D2,1920,2019-07-28,Greuther Furth,Erzgebirge Aue,3.25,3.25,0.0
D2,1920,2019-07-28,Regensburg,Bochum,3.4,3.4,0.0
D2,1920,2019-07-28,Wehen,Karlsruhe,3.27,3.27,0.0
D2,1920,2019-07-28,Hamburg,Darmstadt,3.54,3.54,0.0
D2,1920,2019-07-29,Bielefeld,St Pauli,3.37,3.37,0.0
D2,1920,2019-08-02,Sandhausen,Osnabruck,3.34,3.34,0.0
D2,1920,2019-08-02,St Pauli,Greuther Furth,3.34,3.34,0.0
D2,1920,2019-08-02,Bochum,Bielefeld,3.44,3.44,0.0
D2,1920,2019-08-03,Hannover,Regensburg,3.5,3.5,0.0
D2,1920,2019-08-03,Karlsruhe,Dresden,3.39,3.39,0.0
D2,1920,2019-08-04,Darmstadt,Holstein Kiel,3.46,3.46,0.0
D2,1920,2019-08-04,Erzgebirge Aue,Wehen,3.24,3.24,0.0
D2,1920,2019-08-04,Heidenheim,Stuttgart,3.4,3.4,0.0
D2,1920,2019-08-05,Nurnberg,Hamburg,3.25,3.25,0.0
D2,1920,2019-08-16,Sandhausen,Nurnberg,3.14,3.14,0.0
D2,1920,2019-08-16,Hamburg,Bochum,4.36,4.36,0.0
D2,1920,2019-08-17,Stuttgart,St Pauli,4.39,4.39,0.0
D2,1920,2019-08-17,Wehen,Hannover,3.34,3.34,0.0
D2,1920,2019-08-17,Bielefeld,Erzgebirge Aue,3.78,3.78,0.0
D2,1920,2019-08-18,Greuther Furth,Regensburg,3.32,3.32,0.0
D2,1920,2019-08-18,Holstein Kiel,Karlsruhe,3.57,3.57,0.0
D2,1920,2019-08-18,Dresden,Heidenheim,3.31,3.31,0.0
D2,1920,2019-08-19,Osnabruck,Darmstadt,3.23,3.23,0.0
D2,1920,2019-08-23,Erzgebirge Aue,Stuttgart,3.94,3.94,0.0
D2,1920,2019-08-23,Darmstadt,Dresden,3.31,3.31,0.0
D2,1920,2019-08-24,Hannover,Greuther Furth,3.76,3.76,0.0
D2,1920,2019-08-24,Regensburg,Bielefeld,3.43,3.43,0.0
D2,1920,2019-08-24,Bochum,Wehen,3.58,3.58,0.0
D2,1920,2019-08-25,Karlsruhe,Hamburg,3.46,3.46,0.0
D2,1920,2019-08-25,Nurnberg,Osnabruck,3.38,3.38,0.0
D2,1920,2019-08-25,Heidenheim,Sandhausen,3.5,3.5,0.0
D2,1920,2019-08-26,St Pauli,Holstein Kiel,3.47,3.47,0.0
D2,1920,2019-08-30,Nurnberg,Heidenheim,3.44,3.44,0.0
D2,1920,2019-08-30,Sandhausen,Darmstadt,3.46,3.46,0.0
D2,1920,2019-08-31,Dresden,St Pauli,3.46,3.46,0.0
D2,1920,2019-08-31,Bielefeld,Greuther Furth,3.88,3.88,0.0
D2,1920,2019-08-31,Wehen,Regensburg,3.53,3.53,0.0
