league_code,season,match_date,home_team,away_team,draw_open,draw_close,draw_delta
P1,2021,2020-09-18,Famalicao,Benfica,4.72,4.72,0.0
P1,2021,2020-09-18,Guimaraes,Belenenses,4.2,4.2,0.0
P1,2021,2020-09-19,Nacional,Boavista,3.01,3.01,0.0
P1,2021,2020-09-19,Porto,Sp Braga,3.92,3.92,0.0
P1,2021,2020-09-20,Santa Clara,Maritimo,3.06,3.06,0.0
P1,2021,2020-09-20,Moreirense,Farense,3.12,3.12,0.0
P1,2021,2020-09-20,Tondela,Rio Ave,3.19,3.19,0.0
P1,2021,2020-09-21,Portimonense,Pacos Ferreira,3.16,3.16,0.0
P1,2021,2020-09-25,Sp Braga,Santa Clara,4.26,4.26,0.0
P1,2021,2020-09-26,Maritimo,Tondela,3.11,3.11,0.0
P1,2021,2020-09-26,Benfica,Moreirense,7.72,7.72,0.0
P1,2021,2020-09-26,Boavista,Porto,4.38,4.38,0.0
P1,2021,2020-09-27,Farense,Nacional,3.25,3.25,0.0
P1,2021,2020-09-27,Gil Vicente,Portimonense,3.04,3.04,0.0
P1,2021,2020-09-27,Pacos Ferreira,Sp Lisbon,3.15,3.15,0.0
P1,2021,2020-09-27,Rio Ave,Guimaraes,3.2,3.2,0.0
P1,2021,2020-09-28,Belenenses,Famalicao,3.09,3.09,0.0
P1,2021,2020-10-02,Moreirense,Boavista,3.08,3.08,0.0
P1,2021,2020-10-02,Guimaraes,Pacos Ferreira,3.43,3.43,0.0
P1,2021,2020-10-03,Santa Clara,Gil Vicente,3.08,3.08,0.0
P1,2021,2020-10-03,Porto,Maritimo,7.39,7.39,0.0
P1,2021,2020-10-03,Tondela,Sp Braga,3.97,3.97,0.0
P1,2021,2020-10-04,Nacional,Belenenses,3.07,3.07,0.0
P1,2021,2020-10-04,Benfica,Farense,8.7,8.7,0.0
P1,2021,2020-10-04,Famalicao,Rio Ave,3.29,3.29,0.0
P1,2021,2020-10-04,Portimonense,Sp Lisbon,3.54,3.54,0.0
P1,2021,2020-10-17,Gil Vicente,Tondela,3.2,3.2,0.0
P1,2021,2020-10-17,Maritimo,Portimonense,3.1,3.1,0.0
P1,2021,2020-10-17,Sp Braga,Nacional,4.78,4.78,0.0
P1,2021,2020-10-17,Sp Lisbon,Porto,3.35,3.35,0.0
P1,2021,2020-10-18,Belenenses,Moreirense,2.95,2.95,0.0
P1,2021,2020-10-18,Pacos Ferreira,Santa Clara,3.08,3.08,0.0
P1,2021,2020-10-18,Farense,Famalicao,3.22,3.22,0.0
P1,2021,2020-10-18,Rio Ave,Benfica,4.21,4.21,0.0
P1,2021,2020-10-19,Boavista,Guimaraes,3.21,3.21,0.0
P1,2021,2020-10-23,Tondela,Portimonense,3.26,3.26,0.0
P1,2021,2020-10-24,Nacional,Pacos Ferreira,3.2,3.2,0.0
P1,2021,2020-10-24,Santa Clara,Sp Lisbon,3.41,3.41,0.0
P1,2021,2020-10-24,Porto,Gil Vicente,6.01,6.01,0.0
