league_code,season,match_date,home_team,away_team,draw_open,draw_close,draw_delta
G1,1819,2018-08-25,Panetolikos,Atromitos,3.0,3.0,0.0
G1,1819,2018-08-26,Ionikos,OFI Crete,3.3,3.3,0.0
G1,1819,2018-09-01,Panathinaikos,Lamia,3.5,3.5,0.0
G1,1819,2018-09-03,Panetolikos,OFI Crete,2.9,2.9,0.0
G1,1819,2018-09-15,OFI Crete,PAOK,4.2,4.2,0.0
G1,1819,2018-09-15,Apollon,Giannina,2.9,2.9,0.0
G1,1819,2018-09-16,Olympiakos,Asteras Tripolis,4.5,4.5,0.0
G1,1819,2018-09-16,Aris,Panathinaikos,2.87,2.87,0.0
G1,1819,2018-09-16,Xanthi,Panetolikos,3.1,3.1,0.0
G1,1819,2018-09-24,Panetolikos,Lamia,3.3,3.3,0.0
G1,1819,2018-09-29,Panathinaikos,Giannina,3.5,3.5,0.0
G1,1819,2018-10-06,Asteras Tripolis,Panathinaikos,3.1,3.1,0.0
G1,1819,2018-10-06,Panetolikos,Levadeiakos,3.0,3.0,0.0
G1,1819,2018-10-07,AEK,Olympiakos,3.0,3.0,0.0
G1,1819,2018-10-07,Lamia,OFI Crete,3.0,3.0,0.0
G1,1819,2018-10-20,Aris,Lamia,3.1,3.1,0.0
G1,1819,2018-10-21,Aris,PAOK,3.1,3.1,0.0
G1,1819,2018-10-21,Levadeiakos,Xanthi,2.87,2.87,0.0
G1,1819,2018-10-22,Atromitos,Asteras Tripolis,3.1,3.1,0.0
G1,1819,2018-10-27,Lamia,Levadeiakos,3.0,3.0,0.0
G1,1819,2018-10-28,Ionikos,Atromitos,2.87,2.87,0.0
G1,1819,2018-10-28,Panetolikos,Asteras Tripolis,2.8,2.8,0.0
G1,1819,2018-10-29,Xanthi,Giannina,3.0,3.0,0.0
G1,1819,2018-11-03,Atromitos,PAOK,3.4,3.4,0.0
G1,1819,2018-11-03,Levadeiakos,Aris,3.0,3.0,0.0
G1,1819,2018-11-10,Levadeiakos,OFI Crete,3.0,3.0,0.0
G1,1819,2018-11-11,PAOK,Panetolikos,7.5,7.5,0.0
G1,1819,2018-11-11,Olympiakos,Panathinaikos,4.0,4.0,0.0
G1,1819,2018-11-12,Apollon,Aris,3.1,3.1,0.0
G1,1819,2018-11-24,Panathinaikos,Apollon,4.75,4.75,0.0
G1,1819,2018-11-24,Panetolikos,AEK,3.5,3.5,0.0
G1,1819,2018-11-25,OFI Crete,Aris,2.87,2.87,0.0
G1,1819,2018-11-25,Atromitos,Olympiakos,2.9,2.9,0.0
G1,1819,2018-12-01,Giannina,OFI Crete,3.1,3.1,0.0
