league_code,season,match_date,home_team,away_team,draw_open,draw_close,draw_delta
SP2,1920,2019-08-17,Elche,Fuenlabrada,3.1,3.1,0.0
SP2,1920,2019-08-17,Almeria,Albacete,3.03,3.03,0.0
SP2,1920,2019-08-17,Lugo,Extremadura UD,3.09,3.09,0.0
SP2,1920,2019-08-17,Santander,Malaga,2.88,2.88,0.0
SP2,1920,2019-08-17,Zaragoza,Tenerife,3.28,3.28,0.0
SP2,1920,2019-08-17,Vallecano,Mirandes,3.89,3.89,0.0
SP2,1920,2019-08-18,Las Palmas,Huesca,3.19,3.19,0.0
SP2,1920,2019-08-18,La Coruna,Oviedo,3.18,3.18,0.0
SP2,1920,2019-08-18,Numancia,Alcorcon,3.03,3.03,0.0
SP2,1920,2019-08-18,Cadiz,Ponferradina,3.35,3.35,0.0
SP2,1920,2019-08-18,Girona,Sp Gijon,3.0,3.0,0.0
SP2,1920,2019-08-23,Albacete,Girona,3.0,3.0,0.0
SP2,1920,2019-08-24,Santander,Almeria,3.02,3.02,0.0
SP2,1920,2019-08-24,Mirandes,Cadiz,2.94,2.94,0.0
SP2,1920,2019-08-24,Oviedo,Lugo,3.47,3.47,0.0
SP2,1920,2019-08-24,Alcorcon,Elche,3.08,3.08,0.0
SP2,1920,2019-08-24,Malaga,Las Palmas,3.19,3.19,0.0
SP2,1920,2019-08-25,Sp Gijon,Vallecano,3.13,3.13,0.0
SP2,1920,2019-08-25,Ponferradina,Zaragoza,2.98,2.98,0.0
SP2,1920,2019-08-25,Huesca,La Coruna,3.05,3.05,0.0
SP2,1920,2019-08-25,Tenerife,Numancia,3.21,3.21,0.0
SP2,1920,2019-08-25,Extremadura UD,Fuenlabrada,2.96,2.96,0.0
SP2,1920,2019-08-30,Zaragoza,Elche,3.38,3.38,0.0
SP2,1920,2019-08-31,Numancia,Mirandes,3.15,3.15,0.0
SP2,1920,2019-08-31,Fuenlabrada,Oviedo,3.06,3.06,0.0
SP2,1920,2019-08-31,Almeria,Huesca,3.12,3.12,0.0
SP2,1920,2019-08-31,Las Palmas,Santander,3.02,3.02,0.0
SP2,1920,2019-09-01,Ponferradina,Tenerife,3.17,3.17,0.0
SP2,1920,2019-09-01,Lugo,Alcorcon,2.91,2.91,0.0
SP2,1920,2019-09-01,Sp Gijon,Albacete,3.25,3.25,0.0
SP2,1920,2019-09-01,Vallecano,La Coruna,3.19,3.19,0.0
SP2,1920,2019-09-01,Girona,Malaga,3.25,3.25,0.0
SP2,1920,2019-09-01,Cadiz,Extremadura UD,3.5,3.5,0.0
SP2,1920,2019-09-06,Santander,Cadiz,2.85,2.85,0.0
SP2,1920,2019-09-07,Extremadura UD,Numancia,3.06,3.06,0.0
SP2,1920,2019-09-07,Fuenlabrada,Ponferradina,3.09,3.09,0.0
SP2,1920,2019-09-07,Tenerife,Las Palmas,3.16,3.16,0.0
SP2,1920,2019-09-07,Malaga,Almeria,2.98,2.98,0.0
SP2,1920,2019-09-07,La Coruna,Albacete,3.38,3.38,0.0
SP2,1920,2019-09-08,Elche,Lugo,3.13,3.13,0.0
SP2,1920,2019-09-08,Mirandes,Oviedo,3.13,3.13,0.0
SP2,1920,2019-09-08,Alcorcon,Zaragoza,2.91,2.91,0.0
SP2,1920,2019-09-08,Huesca,Sp Gijon,3.09,3.09,0.0
SP2,1920,2019-09-08,Girona,Vallecano,3.15,3.15,0.0
SP2,1920,2019-09-13,Vallecano,Santander,3.48,3.48,0.0
SP2,1920,2019-09-14,Las Palmas,Almeria,3.02,3.02,0.0
SP2,1920,2019-09-14,Cadiz,Girona,2.99,2.99,0.0
SP2,1920,2019-09-14,Ponferradina,Alcorcon,2.94,2.94,0.0
SP2,1920,2019-09-14,Numancia,Huesca,3.12,3.12,0.0
SP2,1920,2019-09-14,Mirandes,Malaga,2.9,2.9,0.0
SP2,1920,2019-09-15,Zaragoza,Extremadura UD,3.55,3.55,0.0
SP2,1920,2019-09-15,Lugo,Fuenlabrada,2.95,2.95,0.0
SP2,1920,2019-09-15,Sp Gijon,La Coruna,2.96,2.96,0.0
SP2,1920,2019-09-15,Albacete,Tenerife,2.95,2.95,0.0
SP2,1920,2019-09-15,Oviedo,Elche,3.43,3.43,0.0
SP2,1920,2019-09-17,Santander,Mirandes,3.12,3.12,0.0
SP2,1920,2019-09-17,Alcorcon,Cadiz,2.82,2.82,0.0
SP2,1920,2019-09-17,Almeria,Girona,3.14,3.14,0.0
SP2,1920,2019-09-17,Malaga,Vallecano,3.12,3.12,0.0
SP2,1920,2019-09-18,Huesca,Albacete,3.42,3.42,0.0
SP2,1920,2019-09-18,Lugo,Ponferradina,3.06,3.06,0.0
SP2,1920,2019-09-18,La Coruna,Numancia,3.3,3.3,0.0
SP2,1920,2019-09-19,Las Palmas,Sp Gijon,2.98,2.98,0.0
SP2,1920,2019-09-19,Elche,Tenerife,3.09,3.09,0.0
SP2,1920,2019-09-19,Oviedo,Extremadura UD,3.35,3.35,0.0
SP2,1920,2019-09-20,Mirandes,Alcorcon,2.9,2.9,0.0
SP2,1920,2019-09-21,Zaragoza,Lugo,4.22,4.22,0.0
SP2,1920,2019-09-21,Vallecano,Almeria,3.11,3.11,0.0
SP2,1920,2019-09-21,Albacete,Malaga,2.81,2.81,0.0
SP2,1920,2019-09-21,Cadiz,La Coruna,3.03,3.03,0.0
SP2,1920,2019-09-22,Numancia,Elche,3.26,3.26,0.0
SP2,1920,2019-09-22,Sp Gijon,Santander,3.45,3.45,0.0
SP2,1920,2019-09-22,Extremadura UD,Huesca,2.98,2.98,0.0
SP2,1920,2019-09-22,Tenerife,Fuenlabrada,3.22,3.22,0.0
SP2,1920,2019-09-22,Ponferradina,Oviedo,3.03,3.03,0.0
SP2,1920,2019-09-22,Girona,Las Palmas,3.88,3.88,0.0
SP2,1920,2019-09-27,Las Palmas,Albacete,3.22,3.22,0.0
SP2,1920,2019-09-28,Huesca,Girona,3.02,3.02,0.0
SP2,1920,2019-09-28,Elche,Ponferradina,3.05,3.05,0.0
SP2,1920,2019-09-28,Santander,Numancia,3.17,3.17,0.0
SP2,1920,2019-09-28,Alcorcon,Extremadura UD,3.28,3.28,0.0
SP2,1920,2019-09-28,Fuenlabrada,Vallecano,3.11,3.11,0.0
SP2,1920,2019-09-29,Oviedo,Zaragoza,3.13,3.13,0.0
SP2,1920,2019-09-29,La Coruna,Mirandes,3.74,3.74,0.0
SP2,1920,2019-09-29,Lugo,Tenerife,3.11,3.11,0.0
SP2,1920,2019-09-29,Malaga,Sp Gijon,2.99,2.99,0.0
SP2,1920,2019-09-29,Almeria,Cadiz,3.01,3.01,0.0
SP2,1920,2019-10-01,Vallecano,Alcorcon,3.72,3.72,0.0
SP2,1920,2019-10-01,Albacete,Santander,2.95,2.95,0.0
SP2,1920,2019-10-01,Extremadura UD,Elche,2.99,2.99,0.0
SP2,1920,2019-10-01,Numancia,Fuenlabrada,3.0,3.0,0.0
SP2,1920,2019-10-02,Ponferradina,Las Palmas,3.18,3.18,0.0
