league_code,season,match_date,home_team,away_team,draw_open,draw_close,draw_delta
G1,1920,2019-08-24,Lamia,Panathinaikos,3.19,3.19,0.0
G1,1920,2019-08-24,Aris,OFI Crete,3.81,3.81,0.0
G1,1920,2019-08-24,Olympiakos,Asteras Tripolis,5.75,5.75,0.0
G1,1920,2019-08-25,PAOK,Panetolikos,6.32,6.32,0.0
G1,1920,2019-08-25,Atromitos,Aris,3.4,3.4,0.0
G1,1920,2019-08-25,AEK,Xanthi,4.34,4.34,0.0
G1,1920,2019-08-25,Ionikos,Volos NFC,3.0,3.0,0.0
G1,1920,2019-08-31,Panathinaikos,OFI Crete,3.81,3.81,0.0
G1,1920,2019-08-31,Volos NFC,Aris,3.0,3.0,0.0
G1,1920,2019-08-31,Panetolikos,Xanthi,3.0,3.0,0.0
G1,1920,2019-09-01,Aris,Olympiakos,4.43,4.43,0.0
G1,1920,2019-09-01,Lamia,Atromitos,2.97,2.97,0.0
G1,1920,2019-09-01,Asteras Tripolis,AEK,2.99,2.99,0.0
G1,1920,2019-09-01,PAOK,Ionikos,6.85,6.85,0.0
G1,1920,2019-09-14,OFI Crete,Panetolikos,3.3,3.3,0.0
G1,1920,2019-09-14,Olympiakos,Volos NFC,7.98,7.98,0.0
G1,1920,2019-09-14,Atromitos,PAOK,3.56,3.56,0.0
G1,1920,2019-09-15,AEK,Lamia,5.67,5.67,0.0
G1,1920,2019-09-15,Ionikos,Aris,3.02,3.02,0.0
G1,1920,2019-09-15,Aris,Panathinaikos,3.2,3.2,0.0
G1,1920,2019-09-15,Xanthi,Asteras Tripolis,2.96,2.96,0.0
G1,1920,2019-09-21,Panetolikos,AEK,3.59,3.59,0.0
G1,1920,2019-09-21,Asteras Tripolis,Atromitos,3.05,3.05,0.0
G1,1920,2019-09-21,Volos NFC,OFI Crete,3.19,3.19,0.0
G1,1920,2019-09-22,Panathinaikos,Olympiakos,4.05,4.05,0.0
G1,1920,2019-09-22,PAOK,Aris,4.01,4.01,0.0
G1,1920,2019-09-22,Aris,Xanthi,2.97,2.97,0.0
G1,1920,2019-09-22,Lamia,Ionikos,3.06,3.06,0.0
G1,1920,2019-09-28,Olympiakos,Lamia,6.92,6.92,0.0
G1,1920,2019-09-28,Aris,Aris,3.64,3.64,0.0
G1,1920,2019-09-28,Atromitos,Panetolikos,3.49,3.49,0.0
G1,1920,2019-09-29,Xanthi,Volos NFC,3.28,3.28,0.0
G1,1920,2019-09-29,Ionikos,Panathinaikos,3.06,3.06,0.0
G1,1920,2019-09-29,AEK,PAOK,3.12,3.12,0.0
G1,1920,2019-09-29,OFI Crete,Asteras Tripolis,3.2,3.2,0.0
G1,1920,2019-10-05,Aris,AEK,3.22,3.22,0.0
G1,1920,2019-10-05,Panathinaikos,Xanthi,3.33,3.33,0.0
G1,1920,2019-10-06,Asteras Tripolis,PAOK,3.65,3.65,0.0
G1,1920,2019-10-06,OFI Crete,Ionikos,3.7,3.7,0.0
G1,1920,2019-10-06,Aris,Olympiakos,4.07,4.07,0.0
G1,1920,2019-10-06,Volos NFC,Atromitos,2.98,2.98,0.0
G1,1920,2019-10-07,Lamia,Panetolikos,3.12,3.12,0.0
G1,1920,2019-10-19,Panetolikos,Aris,3.02,3.02,0.0
G1,1920,2019-10-19,Olympiakos,OFI Crete,6.57,6.57,0.0
G1,1920,2019-10-20,Ionikos,Asteras Tripolis,3.09,3.09,0.0
G1,1920,2019-10-20,PAOK,Lamia,6.74,6.74,0.0
G1,1920,2019-10-20,AEK,Volos NFC,5.77,5.77,0.0
G1,1920,2019-10-20,Atromitos,Panathinaikos,3.0,3.0,0.0
G1,1920,2019-10-20,Xanthi,Aris,2.86,2.86,0.0
G1,1920,2019-10-26,Volos NFC,PAOK,6.0,6.0,0.0
G1,1920,2019-10-26,OFI Crete,Xanthi,3.66,3.66,0.0
G1,1920,2019-10-27,Panathinaikos,Aris,3.37,3.37,0.0
G1,1920,2019-10-27,Aris,Panetolikos,4.12,4.12,0.0
G1,1920,2019-10-27,Olympiakos,AEK,3.9,3.9,0.0
G1,1920,2019-10-27,Atromitos,Ionikos,3.61,3.61,0.0
G1,1920,2019-10-28,Asteras Tripolis,Lamia,3.24,3.24,0.0
G1,1920,2019-11-02,Xanthi,Olympiakos,4.1,4.1,0.0
