Date,Div,HomeTeam,AwayTeam,FTHG,FTAG,FTR,AvgH,AvgD,AvgA,season,league_id,home_team_id,away_team_id,prob_home_market,prob_draw_market,prob_away_market,TotalGoals,GoalDifference,Overround,Year,Month,DayOfWeek,is_extreme_favorite_home,is_extreme_favorite_away,is_mismatch,is_high_scoring_match,is_very_high_scoring,draw_prob_category,has_extreme_draw_odds,has_extreme_home_odds,has_extreme_away_odds,home_team_strength_category,away_team_strength_category
2019-07-26,B1,Gent,Kortrijk,2,1,H,1.38,4.94,7.42,1920,24,462,466,0.6824373133550294,0.1906403830829839,0.1269223035619865,3,1,0.0618377204448619,2019.0,7.0,4.0,0,0,0,0,0,medium,0,0,0,strong,medium
2019-07-27,B1,Waasland-Beveren,Club Brugge,1,3,A,5.53,4.36,1.53,1920,24,472,457,0.1699891699050774,0.2156055297190545,0.614405300375868,4,-2,0.0637843958084143,2019.0,7.0,5.0,0,0,0,0,0,medium,0,0,0,medium,strong
2019-07-27,B1,Club Brugge,Standard,0,2,A,3.72,3.59,1.93,1920,24,457,461,0.2522912562675007,0.2614271513412542,0.486281592391245,2,-2,0.0655034513604082,2019.0,7.0,5.0,0,0,0,0,0,medium,0,0,0,medium,strong
2019-07-27,B1,St Truiden,Mouscron,0,1,A,1.95,3.49,3.77,1920,24,458,471,0.4817000618723525,0.2691447337109132,0.249155204416734,1,-1,0.0646054534998317,2019.0,7.0,5.0,0,0,0,0,0,medium,0,0,0,strong,medium
2019-07-27,B1,Waregem,Mechelen,0,2,A,2.2,3.58,3.03,1920,24,453,459,0.4272412896720679,0.2625505132062987,0.3102081971216335,2,-2,0.0639080667843319,2019.0,7.0,5.0,0,0,0,0,0,medium,0,0,0,medium,medium
2019-07-28,B1,Eupen,Antwerp,1,4,A,3.55,3.51,2.01,1920,24,467,451,0.2647207807557661,0.2677375417900199,0.4675416774542139,5,-3,0.0641028635563008,2019.0,7.0,6.0,0,0,0,0,0,medium,0,0,0,medium,strong
2019-07-28,B1,Anderlecht,Oostende,1,2,A,1.36,4.82,8.02,1920,24,455,470,0.6888315502113374,0.1943591096031989,0.1168093401854637,3,-1,0.0674512766168542,2019.0,7.0,6.0,0,0,0,0,0,medium,0,0,0,strong,medium
2019-07-28,B1,Charleroi,Gent,1,1,D,2.94,3.38,2.31,1920,24,464,462,0.3182129407737076,0.2767887709688462,0.404998288257446,2,0,0.0688944754878821,2019.0,7.0,6.0,0,0,0,0,0,medium,0,0,0,medium,strong
2019-08-02,B1,Club Brugge,St Truiden,6,0,H,1.24,6.04,10.99,1920,24,457,458,0.7586517449781021,0.1557496959888819,0.085598559033016,6,6,0.0630063375475442,2019.0,8.0,4.0,0,0,0,0,0,medium,0,0,0,strong,medium
2019-08-03,B1,Oostende,Club Brugge,3,1,H,2.21,3.56,3.01,1920,24,470,457,0.4246274068467583,0.2636029688571168,0.3117696242961249,4,2,0.0656134778085621,2019.0,8.0,5.0,0,0,0,0,0,medium,0,0,0,medium,medium
2019-08-03,B1,Standard,Waregem,4,0,H,1.49,4.53,5.8,1920,24,461,453,0.630590629702609,0.2074128119772378,0.161996558320153,4,4,0.0643052845771434,2019.0,8.0,5.0,0,0,0,0,0,medium,0,0,0,strong,medium
2019-08-03,B1,Kortrijk,Charleroi,1,1,D,2.3,3.43,2.95,1920,24,466,464,0.4081274579005748,0.2736714732277906,0.3182010688716346,2,0,0.0653108490474829,2019.0,8.0,5.0,0,0,0,0,0,medium,0,0,0,medium,strong
2019-08-03,B1,Mechelen,Gent,3,1,H,4.06,3.68,1.83,1920,24,459,462,0.2313829238962378,0.2552757258203058,0.5133413502834564,4,2,0.0644926365856883,2019.0,8.0,5.0,0,0,0,0,0,medium,0,0,0,medium,strong
2019-08-04,B1,Antwerp,Waasland-Beveren,4,1,H,1.34,5.02,8.17,1920,24,451,472,0.6988379225736095,0.1865423936750272,0.1146196837513631,5,3,0.0678708647752475,2019.0,8.0,6.0,0,0,0,0,0,medium,0,0,0,strong,medium
2019-08-04,B1,Gent,Eupen,6,1,H,1.38,4.84,7.32,1920,24,462,467,0.6785878459133954,0.1934816585455548,0.1279304955410499,7,5,0.0678612732652776,2019.0,8.0,6.0,0,0,0,0,0,medium,0,0,0,strong,medium
2019-08-04,B1,Mouscron,Anderlecht,0,0,D,3.35,3.44,2.1,1920,24,471,455,0.2801846177713997,0.2728542062599387,0.4469611759686614,0,0,0.0653956132956481,2019.0,8.0,6.0,0,0,0,0,0,medium,0,0,0,medium,strong
2019-08-09,B1,Anderlecht,Mechelen,0,0,D,1.79,3.81,4.07,1920,24,455,459,0.5236644727288692,0.2460260908621196,0.2303094364090112,0,0,0.0668266551783904,2019.0,8.0,4.0,0,0,0,0,0,medium,0,0,0,strong,medium
2019-08-10,B1,Eupen,Waasland-Beveren,1,1,D,1.87,3.69,3.85,1920,24,467,472,0.50188473943963,0.2543426728325497,0.2437725877278203,2,0,0.0655023280561299,2019.0,8.0,5.0,0,0,0,0,0,medium,0,0,0,strong,medium
2019-08-10,B1,Oostende,Club Brugge,0,2,A,6.11,4.65,1.45,1920,24,470,457,0.1531916343849046,0.2012905131380144,0.6455178524770809,2,-2,0.0683750569675829,2019.0,8.0,5.0,0,0,0,0,0,medium,0,0,0,medium,strong
2019-08-10,B1,Club Brugge,Kortrijk,1,3,A,2.52,3.52,2.59,1920,24,457,466,0.3719017704169046,0.2662478583666476,0.3618503712164477,4,-2,0.0670166920166921,2019.0,8.0,5.0,0,0,0,0,0,medium,0,0,0,medium,strong
2019-08-10,B1,Gent,Waregem,0,2,A,1.23,6.29,10.57,1920,24,462,453,0.762244176141412,0.1490556974012618,0.0887001264573261,2,-2,0.0665980213805805,2019.0,8.0,5.0,0,0,0,0,0,low,0,0,0,strong,medium
2019-08-11,B1,Charleroi,Antwerp,2,1,H,2.56,3.3,2.66,1920,24,464,451,0.3652082743929838,0.2833130855897086,0.3514786400173077,3,1,0.069595152654363,2019.0,8.0,6.0,0,0,0,0,0,medium,0,0,0,medium,strong
2019-08-11,B1,St Truiden,Standard,2,1,H,4.25,3.88,1.74,1920,24,458,461,0.2203667556681311,0.241381111234422,0.5382521330974468,3,1,0.0677387200881063,2019.0,8.0,6.0,0,0,0,0,0,medium,0,0,0,medium,strong
2019-08-11,B1,Mouscron,Gent,2,1,H,3.41,3.62,2.0,1920,24,471,462,0.2741988017057892,0.2582922413858401,0.4675089569083707,3,1,0.0694982258874612,2019.0,8.0,6.0,0,0,0,0,0,medium,0,0,0,medium,strong
2019-08-16,B1,Club Brugge,Eupen,0,0,D,1.19,7.14,12.24,1920,24,457,467,0.7912087912087912,0.1318681318681318,0.0769230769230769,0,0,0.0620915032679738,2019.0,8.0,4.0,0,0,0,0,0,low,0,0,0,strong,medium
2019-08-17,B1,Kortrijk,Anderlecht,4,2,H,2.87,3.51,2.32,1920,24,466,455,0.327360876049736,0.267671143664599,0.4049679802856649,6,2,0.0643668234080345,2019.0,8.0,5.0,0,0,0,0,0,medium,0,0,0,medium,strong
2019-08-17,B1,Mechelen,Club Brugge,3,1,H,1.41,4.65,7.08,1920,24,459,457,0.6656112961042271,0.2018305220445075,0.1325581818512655,4,2,0.0655165594499957,2019.0,8.0,5.0,0,0,0,0,0,medium,0,0,0,strong,medium
2019-08-17,B1,Waasland-Beveren,Gent,0,4,A,6.55,4.95,1.4,1920,24,472,462,0.1428203410788809,0.1889844917306404,0.6681951671904787,4,-4,0.068977672031107,2019.0,8.0,5.0,0,0,0,0,0,medium,0,0,0,medium,strong
2019-08-18,B1,Gent,Oostende,2,0,H,1.36,5.1,7.54,1920,24,462,470,0.6910668459000366,0.1842844922400098,0.1246486618599535,2,2,0.063998543714568,2019.0,8.0,6.0,0,0,0,0,0,medium,0,0,0,strong,medium
2019-08-18,B1,Standard,Mouscron,4,1,H,1.51,4.33,5.83,1920,24,461,471,0.6219930763450001,0.2169075162311663,0.1610994074238336,5,3,0.0647251244671553,2019.0,8.0,6.0,0,0,0,0,0,medium,0,0,0,strong,medium
