Date,Div,HomeTeam,AwayTeam,FTHG,FTAG,FTR,AvgH,AvgD,AvgA,season,league_id,home_team_id,away_team_id,prob_home_market,prob_draw_market,prob_away_market,TotalGoals,GoalDifference,Overround,Year,Month,DayOfWeek,is_extreme_favorite_home,is_extreme_favorite_away,is_mismatch,is_high_scoring_match,is_very_high_scoring,draw_prob_category,has_extreme_draw_odds,has_extreme_home_odds,has_extreme_away_odds,home_team_strength_category,away_team_strength_category
2019-08-03,SC0,Celtic,St Johnstone,7,0,H,1.16,7.16,17.17,1920,25,496,507,0.8132918761577137,0.1317623709976184,0.0549457528446678,7,7,0.0599748882159851,2019.0,8.0,5.0,0,0,0,1,0,low,0,0,0,strong,medium
2019-08-03,SC0,Hibernian,St Mirren,1,0,H,1.49,4.08,6.58,1920,25,501,508,0.6282828377385338,0.2294464284878468,0.1422707337736193,1,1,0.0682146627035793,2019.0,8.0,5.0,0,0,0,0,0,medium,0,0,0,strong,medium
2019-08-03,SC0,Livingston,Motherwell,0,0,D,2.71,3.04,2.72,1920,25,503,504,0.3462878584829804,0.3086974001608148,0.3450147413562047,0,0,0.0655981172814823,2019.0,8.0,5.0,0,0,0,0,0,medium,0,0,0,medium,strong
2019-08-03,SC0,Ross County,Hamilton,3,0,H,1.91,3.39,4.04,1920,25,506,499,0.4911123143841732,0.2767033983698438,0.2321842872459828,3,3,0.0660702126367944,2019.0,8.0,5.0,0,0,0,0,0,medium,0,0,0,strong,medium
2019-08-04,SC0,Aberdeen,Hearts,3,2,H,1.89,3.37,4.09,1920,25,495,500,0.4943316106402896,0.2772364225846134,0.2284319667750971,5,1,0.0703352116511519,2019.0,8.0,6.0,0,0,0,0,0,medium,0,0,0,strong,medium
2019-08-04,SC0,Kilmarnock,Rangers,1,2,A,5.14,3.92,1.62,1920,25,502,505,0.1823465227129156,0.2390972262103026,0.5785562510767817,3,-1,0.0669385206164898,2019.0,8.0,6.0,0,0,0,0,0,medium,0,0,0,medium,strong
2019-08-10,SC0,Hamilton,Kilmarnock,2,0,H,4.44,3.55,1.78,1920,25,499,502,0.2107443253446815,0.2635788181775735,0.525676856477745,2,2,0.0687131188792844,2019.0,8.0,5.0,0,0,0,0,0,medium,0,0,0,medium,strong
2019-08-10,SC0,Motherwell,Celtic,2,5,A,8.68,5.07,1.32,1920,25,504,496,0.1076682497393721,0.1843314413683925,0.7080003088922352,7,-3,0.0700217896247672,2019.0,8.0,5.0,0,0,0,0,0,medium,0,0,0,medium,strong
2019-08-10,SC0,St Johnstone,Livingston,2,2,D,2.36,3.14,3.06,1920,25,507,503,0.3963795976964077,0.2979158759756439,0.3057045263279483,4,0,0.0689975367598549,2019.0,8.0,5.0,0,0,0,0,0,medium,0,0,0,medium,medium
2019-08-10,SC0,Hearts,Ross County,0,0,D,1.91,3.43,3.98,1920,25,500,506,0.4909780790879174,0.2734017874804438,0.2356201334316387,0,0,0.066361680335492,2019.0,8.0,5.0,0,0,0,0,0,medium,0,0,0,strong,medium
2019-08-11,SC0,Rangers,Hibernian,6,1,H,1.48,4.27,6.31,1920,25,505,501,0.6324500435424545,0.219209851157572,0.1483401052999735,7,5,0.0683463185346742,2019.0,8.0,6.0,0,0,0,0,0,medium,0,0,0,strong,medium
2019-08-11,SC0,St Mirren,Aberdeen,1,0,H,4.33,3.43,1.83,1920,25,508,495,0.2160522085726972,0.272742292454746,0.5112054989725567,1,1,0.0689401591531571,2019.0,8.0,6.0,0,0,0,0,0,medium,0,0,0,medium,strong
2019-08-24,SC0,Kilmarnock,Aberdeen,0,0,D,2.71,3.14,2.64,1920,25,502,495,0.346071956381975,0.298679936877437,0.355248106740588,0,0,0.0662629064043969,2019.0,8.0,5.0,0,0,0,0,0,medium,0,0,0,medium,strong
