Date,Div,HomeTeam,AwayTeam,FTHG,FTAG,FTR,AvgH,AvgD,AvgA,season,league_id,home_team_id,away_team_id,prob_home_market,prob_draw_market,prob_away_market,TotalGoals,GoalDifference,Overround,Year,Month,DayOfWeek,is_extreme_favorite_home,is_extreme_favorite_away,is_mismatch,is_high_scoring_match,is_very_high_scoring,draw_prob_category,has_extreme_draw_odds,has_extreme_home_odds,has_extreme_away_odds,home_team_strength_category,away_team_strength_category
2022-10-01,I1,Inter,Roma,1,2,A,2.08,3.5,3.61,2223,4,318,327,0.4607311896965409,0.2738059641625158,0.2654628461409433,3,-1,0.0434918267328239,2022.0,10.0,5.0,0,0,0,0,0,medium,0,0,0,medium,medium
2022-10-02,I1,Sampdoria,Monza,0,3,A,2.32,3.34,3.16,2223,4,329,323,0.4117279905127485,0.2859906999968792,0.3022813094903723,3,-3,0.0468913765659426,2022.0,10.0,6.0,0,0,0,0,0,medium,0,0,0,medium,medium
2022-10-02,I1,Sassuolo,Salernitana,5,0,H,2.04,3.68,3.5,2223,4,330,328,0.4679008398965387,0.2593798134209073,0.272719346682554,5,5,0.0476494945804408,2022.0,10.0,6.0,0,0,0,0,0,medium,0,0,0,medium,medium
2022-10-02,I1,Atalanta,Fiorentina,1,0,H,1.97,3.56,3.88,2223,4,306,315,0.4851771714390086,0.2684828729592267,0.2463399556017647,1,1,0.0462450483653504,2022.0,10.0,6.0,0,0,0,0,0,medium,0,0,0,strong,medium
2022-10-02,I1,Juventus,Bologna,3,0,H,1.51,4.3,6.48,2223,4,319,308,0.6312384180074215,0.2216674444630712,0.1470941375295071,3,3,0.0491307828183438,2022.0,10.0,6.0,0,0,0,0,0,medium,0,0,0,strong,medium
2022-10-02,I1,Lazio,Spezia,4,0,H,1.4,4.96,7.65,2223,4,320,332,0.6824705924673549,0.1926328285190114,0.1248965790136335,4,4,0.0466175717598869,2022.0,10.0,6.0,0,0,0,0,0,medium,0,0,0,strong,medium
2022-10-02,I1,Lecce,Cremonese,1,1,D,2.08,3.47,3.6,2223,4,321,312,0.45930523281466,0.2753184104479806,0.2653763567373591,2,0,0.0467314465873545,2022.0,10.0,6.0,0,0,0,0,0,medium,0,0,0,medium,medium
2022-10-03,I1,Verona,Udinese,1,2,A,3.1,3.51,2.27,2223,4,336,334,0.3078031500017384,0.2718489358989712,0.4203479140992903,3,-1,0.0480095644228086,2022.0,10.0,0.0,0,0,0,0,0,medium,0,0,0,medium,strong
2022-10-08,I1,Milan,Juventus,2,0,H,2.11,3.38,3.65,2223,4,322,319,0.4540619720798077,0.2834528878959746,0.2624851400242176,2,2,0.0437642401945059,2022.0,10.0,5.0,0,0,0,0,0,medium,0,0,0,medium,medium
2022-10-08,I1,Sassuolo,Inter,1,2,A,4.41,4.18,1.73,2223,4,330,318,0.2171950322125275,0.2291459550376188,0.5536590127498536,3,-1,0.0440265014562029,2022.0,10.0,5.0,0,0,0,0,0,medium,0,0,0,medium,strong
