Date,Div,HomeTeam,AwayTeam,FTHG,FTAG,FTR,AvgH,AvgD,AvgA,season,league_id,home_team_id,away_team_id,prob_home_market,prob_draw_market,prob_away_market,TotalGoals,GoalDifference,Overround,Year,Month,DayOfWeek,is_extreme_favorite_home,is_extreme_favorite_away,is_mismatch,is_high_scoring_match,is_very_high_scoring,draw_prob_category,has_extreme_draw_odds,has_extreme_home_odds,has_extreme_away_odds,home_team_strength_category,away_team_strength_category
2016-01-10,SC2,Albion Rvs,Queens Park,2,0,H,2.21,3.53,2.92,1617,22,8889,8883,0.414928709800774,0.2596993210475267,0.3135909195895338,2,2,0.078240560187633,2016.0,1.0,6.0,0,0,0,0,0,medium,0,0,0,medium,strong
2016-01-10,SC2,Stranraer,Brechin,0,1,A,2.21,3.53,2.92,1617,22,8887,8888,0.414928709800774,0.2596993210475267,0.3135909195895338,1,-1,0.078240560187633,2016.0,1.0,6.0,0,0,0,0,0,medium,0,0,0,medium,strong
2016-01-10,SC2,Peterhead,Livingston,1,2,A,2.21,3.53,2.92,1617,22,8870,8891,0.414928709800774,0.2596993210475267,0.3135909195895338,3,-1,0.078240560187633,2016.0,1.0,6.0,0,0,0,0,0,medium,0,0,0,medium,strong
2016-01-10,SC2,East Fife,Stenhousemuir,0,1,A,2.21,3.53,2.92,1617,22,8871,8872,0.414928709800774,0.2596993210475267,0.3135909195895338,1,-1,0.078240560187633,2016.0,1.0,6.0,0,0,0,0,0,medium,0,0,0,medium,strong
2016-01-10,SC2,Alloa,Airdrie Utd,1,2,A,2.21,3.53,2.92,1617,22,8873,8881,0.414928709800774,0.2596993210475267,0.3135909195895338,3,-1,0.078240560187633,2016.0,1.0,6.0,0,0,0,0,0,medium,0,0,0,medium,strong
2016-03-12,SC2,Queens Park,Brechin,2,0,H,2.21,3.53,2.92,1617,22,8883,8888,0.414928709800774,0.2596993210475267,0.3135909195895338,2,2,0.078240560187633,2016.0,3.0,5.0,0,0,0,0,0,medium,0,0,0,medium,strong
2016-03-12,SC2,Peterhead,Airdrie Utd,2,4,A,2.21,3.53,2.92,1617,22,8870,8881,0.414928709800774,0.2596993210475267,0.3135909195895338,6,-2,0.078240560187633,2016.0,3.0,5.0,0,0,0,0,0,medium,0,0,0,medium,strong
2016-03-12,SC2,Albion Rvs,Livingston,0,1,A,2.21,3.53,2.92,1617,22,8889,8891,0.414928709800774,0.2596993210475267,0.3135909195895338,1,-1,0.078240560187633,2016.0,3.0,5.0,0,0,0,0,0,medium,0,0,0,medium,strong
2016-05-11,SC2,Albion Rvs,Airdrie Utd,1,2,A,2.21,3.53,2.92,1617,22,8889,8881,0.414928709800774,0.2596993210475267,0.3135909195895338,3,-1,0.078240560187633,2016.0,5.0,2.0,0,0,0,0,0,medium,0,0,0,medium,strong
2016-05-11,SC2,Livingston,East Fife,3,1,H,2.21,3.53,2.92,1617,22,8891,8871,0.414928709800774,0.2596993210475267,0.3135909195895338,4,2,0.078240560187633,2016.0,5.0,2.0,0,0,0,0,0,medium,0,0,0,medium,strong
2016-05-11,SC2,Alloa,Stenhousemuir,4,1,H,2.21,3.53,2.92,1617,22,8873,8872,0.414928709800774,0.2596993210475267,0.3135909195895338,5,3,0.078240560187633,2016.0,5.0,2.0,0,0,0,0,0,medium,0,0,0,medium,strong
2016-05-11,SC2,Peterhead,Brechin,1,3,A,2.21,3.53,2.92,1617,22,8870,8888,0.414928709800774,0.2596993210475267,0.3135909195895338,4,-2,0.078240560187633,2016.0,5.0,2.0,0,0,0,0,0,medium,0,0,0,medium,strong
2016-05-11,SC2,Stranraer,Queens Park,0,2,A,2.21,3.53,2.92,1617,22,8887,8883,0.414928709800774,0.2596993210475267,0.3135909195895338,2,-2,0.078240560187633,2016.0,5.0,2.0,0,0,0,0,0,medium,0,0,0,medium,strong
2016-06-08,SC2,Brechin,Stenhousemuir,2,1,H,2.21,3.53,2.92,1617,22,8888,8872,0.414928709800774,0.2596993210475267,0.3135909195895338,3,1,0.078240560187633,2016.0,6.0,2.0,0,0,0,0,0,medium,0,0,0,medium,strong
2016-06-08,SC2,East Fife,Albion Rvs,2,2,D,2.21,3.53,2.92,1617,22,8871,8889,0.414928709800774,0.2596993210475267,0.3135909195895338,4,0,0.078240560187633,2016.0,6.0,2.0,0,0,0,0,0,medium,0,0,0,medium,strong
2016-06-08,SC2,Queens Park,Airdrie Utd,1,3,A,2.21,3.53,2.92,1617,22,8883,8881,0.414928709800774,0.2596993210475267,0.3135909195895338,4,-2,0.078240560187633,2016.0,6.0,2.0,0,0,0,0,0,medium,0,0,0,medium,strong
2016-06-08,SC2,Livingston,Stranraer,5,1,H,2.21,3.53,2.92,1617,22,8891,8887,0.414928709800774,0.2596993210475267,0.3135909195895338,6,4,0.078240560187633,2016.0,6.0,2.0,0,0,0,0,0,medium,0,0,0,medium,strong
2016-06-08,SC2,Alloa,Peterhead,4,0,H,2.21,3.53,2.92,1617,22,8873,8870,0.414928709800774,0.2596993210475267,0.3135909195895338,4,4,0.078240560187633,2016.0,6.0,2.0,0,0,0,0,0,medium,0,0,0,medium,strong
2016-06-12,SC2,Brechin,Albion Rvs,1,2,A,2.21,3.53,2.92,1617,22,8888,8889,0.414928709800774,0.2596993210475267,0.3135909195895338,3,-1,0.078240560187633,2016.0,6.0,6.0,0,0,0,0,0,medium,0,0,0,medium,strong
2016-08-13,SC2,Albion Rvs,Brechin,0,2,A,2.21,3.53,2.92,1617,22,8889,8888,0.414928709800774,0.2596993210475267,0.3135909195895338,2,-2,0.078240560187633,2016.0,8.0,5.0,0,0,0,0,0,medium,0,0,0,medium,strong
2016-08-13,SC2,Stenhousemuir,Queens Park,1,2,A,2.21,3.53,2.92,1617,22,8872,8883,0.414928709800774,0.2596993210475267,0.3135909195895338,3,-1,0.078240560187633,2016.0,8.0,5.0,0,0,0,0,0,medium,0,0,0,medium,strong
