Date,Div,HomeTeam,AwayTeam,FTHG,FTAG,FTR,AvgH,AvgD,AvgA,season,league_id,home_team_id,away_team_id,prob_home_market,prob_draw_market,prob_away_market,TotalGoals,GoalDifference,Overround,Year,Month,DayOfWeek,is_extreme_favorite_home,is_extreme_favorite_away,is_mismatch,is_high_scoring_match,is_very_high_scoring,draw_prob_category,has_extreme_draw_odds,has_extreme_home_odds,has_extreme_away_odds,home_team_strength_category,away_team_strength_category
2019-08-16,DK1,Bayern Munich,Hertha,2,2,D,1.18,7.55,15.04,1920,34,639,651,0.8098813050877195,0.1265774754971535,0.0635412194151269,4,0,0.0463973199465996,2019.0,8.0,4.0,0,0,0,0,0,low,0,0,0,strong,medium
2019-08-17,DK1,Leverkusen,Paderborn,3,2,H,1.28,5.97,10.27,1920,34,653,656,0.7468035581388834,0.1601186858321224,0.0930777560289942,5,1,0.0461251710516228,2019.0,8.0,5.0,0,0,0,0,0,medium,0,0,0,strong,medium
2019-08-17,DK1,Freiburg,Mainz,3,0,H,2.2,3.37,3.36,1920,34,647,655,0.4333542550097209,0.282901887543438,0.2837438574468411,3,3,0.0489004072090124,2019.0,8.0,5.0,0,0,0,0,0,medium,0,0,0,medium,medium
2019-08-17,DK1,M'gladbach,Schalke 04,0,0,D,2.06,3.49,3.6,1920,34,654,658,0.4624320007066774,0.2729541322222794,0.2646138670710432,0,0,0.0497476222710595,2019.0,8.0,5.0,0,0,0,0,0,medium,0,0,0,medium,medium
2019-08-17,DK1,Werder Bremen,Fortuna Dusseldorf,1,3,A,1.74,3.93,4.57,1920,34,662,646,0.5483983255012961,0.2428023120540089,0.2087993624446948,4,-2,0.0479839506307948,2019.0,8.0,5.0,0,0,0,0,0,medium,0,0,0,strong,medium
2019-08-17,DK1,Wolfsburg,FC Koln,2,1,H,1.91,3.74,3.91,1920,34,663,645,0.5002035238704425,0.255451532243996,0.2443449438855614,3,1,0.0466943642717936,2019.0,8.0,5.0,0,0,0,0,0,medium,0,0,0,strong,medium
2019-08-17,DK1,Dortmund,Augsburg,5,1,H,1.22,6.62,13.38,1920,34,643,638,0.7840241609692713,0.1444878363115575,0.0714880027191712,6,4,0.0454679485058202,2019.0,8.0,5.0,0,0,0,0,0,low,0,0,0,strong,medium
2019-08-18,DK1,Union Berlin,RB Leipzig,0,4,A,4.63,4.02,1.72,1920,34,661,657,0.2064579314792807,0.2377861250619577,0.5557559434587616,4,-4,0.0461342891249714,2019.0,8.0,6.0,0,0,0,0,0,medium,0,0,0,medium,strong
2019-08-18,DK1,Ein Frankfurt,Heidenheim,1,0,H,2.32,3.65,2.92,1920,34,644,650,0.411499436302142,0.2615558060879368,0.326944757609921,1,1,0.0474728389230043,2019.0,8.0,6.0,0,0,0,0,0,medium,0,0,0,medium,strong
2019-08-23,DK1,FC Koln,Dortmund,1,3,A,6.18,4.74,1.48,1920,34,645,643,0.1543335357321999,0.2012196731698302,0.6444467910979699,4,-2,0.0484584375453245,2019.0,8.0,4.0,0,0,0,0,0,medium,0,0,0,medium,strong
