Date,Div,HomeTeam,AwayTeam,FTHG,FTAG,FTR,AvgH,AvgD,AvgA,season,league_id,home_team_id,away_team_id,prob_home_market,prob_draw_market,prob_away_market,TotalGoals,GoalDifference,Overround,Year,Month,DayOfWeek,is_extreme_favorite_home,is_extreme_favorite_away,is_mismatch,is_high_scoring_match,is_very_high_scoring,draw_prob_category,has_extreme_draw_odds,has_extreme_home_odds,has_extreme_away_odds,home_team_strength_category,away_team_strength_category
2019-07-26,D2,Stuttgart,Hannover,2,1,H,1.74,3.85,4.41,1920,13,424,399,0.5415634000937771,0.244758523678746,0.2136780762274767,3,1,0.0612102730329331,2019.0,7.0,4.0,0,0,0,0,0,medium,0,0,0,strong,medium
2019-07-27,D2,Osnabruck,Heidenheim,1,3,A,2.53,3.16,2.82,1920,13,415,419,0.3706729449348186,0.2967729590775604,0.3325540959876209,4,-2,0.0663225422765934,2019.0,7.0,5.0,0,0,0,0,0,medium,0,0,0,medium,strong
2019-07-27,D2,Dresden,Nurnberg,0,1,A,2.88,3.25,2.44,1920,13,404,401,0.3261066241179082,0.288980639218331,0.3849127366637606,1,-1,0.0647505954883005,2019.0,7.0,5.0,0,0,0,0,0,medium,0,0,0,medium,strong
2019-07-27,D2,Holstein Kiel,Sandhausen,1,1,D,2.06,3.54,3.37,1920,13,409,418,0.4559554203421442,0.2653299903685924,0.2787145892892632,2,0,0.0646586739546086,2019.0,7.0,5.0,0,0,0,0,0,medium,0,0,0,medium,medium
2019-07-28,D2,Wehen,Karlsruhe,1,2,A,2.4,3.27,2.91,1920,13,416,395,0.3908254167744797,0.2868443425867741,0.3223302406387461,3,-1,0.0661196759040323,2019.0,7.0,6.0,0,0,0,0,0,medium,0,0,0,medium,strong
2019-07-28,D2,Hamburg,Darmstadt,1,1,D,1.71,3.54,4.98,1920,13,413,393,0.5475178890876564,0.2644789803220035,0.1880031305903398,2,0,0.0680844101950473,2019.0,7.0,6.0,0,0,0,0,0,medium,0,0,0,strong,medium
2019-07-28,D2,Greuther Furth,Erzgebirge Aue,0,2,A,2.2,3.25,3.3,1920,13,398,422,0.4266958424507658,0.2888402625820569,0.2844638949671772,2,-2,0.0652680652680652,2019.0,7.0,6.0,0,0,0,0,0,medium,0,0,0,medium,medium
2019-07-28,D2,Regensburg,Bochum,3,1,H,2.34,3.4,2.9,1920,13,411,407,0.4007804243557434,0.2758312332330704,0.3233883424111861,4,2,0.0662956606161475,2019.0,7.0,6.0,0,0,0,0,0,medium,0,0,0,medium,strong
2019-07-29,D2,Bielefeld,St Pauli,1,1,D,2.21,3.37,3.14,1920,13,397,414,0.4237992062125284,0.2779217346378895,0.2982790591495821,2,0,0.0676959304069335,2019.0,7.0,0.0,0,0,0,0,0,medium,0,0,0,medium,medium
2019-08-02,D2,Sandhausen,Osnabruck,0,1,A,2.01,3.34,3.73,1920,13,418,415,0.4671433767421978,0.2811252057640173,0.2517314174937849,1,-1,0.065010150161044,2019.0,8.0,4.0,0,0,0,0,0,medium,0,0,0,medium,medium
