Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,is_draw
2022-07-30,Hamilton,Morton,1,1,D,1
2022-07-30,Ayr,Arbroath,0,0,D,1
2022-07-30,Dundee United,Partick,2,3,A,0
2022-07-30,Inverness C,Queens Park,1,1,D,1
2022-07-30,Cove Rangers,Raith Rvs,2,0,H,0
2022-08-05,Queens Park,Ayr,2,3,A,0
2022-08-06,Morton,Cove Rangers,1,0,H,0
2022-08-06,Partick,Hamilton,1,1,D,1
2022-08-06,Raith Rvs,Dundee United,0,1,A,0
2022-08-06,Arbroath,Inverness C,0,0,D,1
2022-08-12,Dundee United,Arbroath,4,2,H,0
2022-08-13,Inverness C,Cove Rangers,4,1,H,0
2022-08-13,Queens Park,Partick,3,2,H,0
2022-08-13,Raith Rvs,Morton,2,1,H,0
2022-08-13,Ayr,Hamilton,2,2,D,1
2022-08-19,Partick,Inverness C,4,1,H,0
2022-08-20,Arbroath,Queens Park,1,2,A,0
2022-08-20,Cove Rangers,Ayr,1,2,A,0
2022-08-20,Hamilton,Raith Rvs,0,2,A,0
2022-08-20,Morton,Dundee United,0,0,D,1
2022-08-26,Ayr,Dundee United,3,1,H,0
2022-08-27,Inverness C,Morton,0,1,A,0
2022-08-27,Hamilton,Arbroath,1,0,H,0
2022-08-27,Partick,Raith Rvs,2,1,H,0
2022-08-27,Queens Park,Cove Rangers,2,1,H,0
2022-09-03,Cove Rangers,Hamilton,2,2,D,1
2022-09-03,Dundee United,Queens Park,3,0,H,0
2022-09-03,Morton,Ayr,1,2,A,0
2022-09-03,Raith Rvs,Inverness C,0,2,A,0
2022-09-03,Arbroath,Partick,0,2,A,0
2022-09-17,Hamilton,Queens Park,0,2,A,0
2022-09-17,Morton,Arbroath,1,2,A,0
2022-09-17,Partick,Cove Rangers,2,2,D,1
2022-09-17,Raith Rvs,Ayr,3,2,H,0
2022-09-17,Dundee United,Inverness C,2,3,A,0
2022-10-01,Cove Rangers,Arbroath,2,0,H,0
2022-10-01,Hamilton,Dundee United,0,2,A,0
2022-10-01,Partick,Morton,5,1,H,0
2022-10-01,Queens Park,Raith Rvs,1,0,H,0
2022-10-01,Ayr,Inverness C,0,1,A,0
2022-10-04,Queens Park,Morton,1,2,A,0
2022-10-04,Cove Rangers,Dundee United,3,1,H,0
2022-10-07,Inverness C,Partick,1,0,H,0
2022-10-08,Ayr,Queens Park,5,0,H,0
2022-10-08,Arbroath,Dundee United,1,1,D,1
2022-10-08,Morton,Hamilton,5,0,H,0
2022-10-08,Raith Rvs,Cove Rangers,3,0,H,0
2022-10-14,Queens Park,Arbroath,1,1,D,1
2022-10-15,Dundee United,Ayr,2,1,H,0
2022-10-15,Hamilton,Partick,1,2,A,0
2022-10-15,Morton,Raith Rvs,1,0,H,0
2022-10-15,Cove Rangers,Inverness C,0,1,A,0
2022-10-18,Inverness C,Hamilton,0,1,A,0
