Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,is_draw
2017-01-10,Yeni Malatyaspor,Antalyaspor,1,1,D,1
2017-01-10,Besiktas,Trabzonspor,2,2,D,1
2017-01-10,Goztep,Buyuksehyr,1,2,A,0
2017-01-10,Antalyaspor,Genclerbirligi,4,1,H,0
2017-02-12,Besiktas,Galatasaray,3,0,H,0
2017-02-12,Akhisar Belediyespor,Yeni Malatyaspor,0,0,D,1
2017-02-12,Karabukspor,Goztep,0,1,A,0
2017-03-11,Galatasaray,Genclerbirligi,5,1,H,0
2017-03-12,Antalyaspor,Bursaspor,0,3,A,0
2017-03-12,Fenerbahce,Kasimpasa,4,2,H,0
2017-03-12,Buyuksehyr,Kocaelispor,1,0,H,0
2017-03-12,Genclerbirligi,Samsunspor,4,0,H,0
2017-04-11,Kocaelispor,Trabzonspor,0,0,D,1
2017-04-11,Kocaelispor,Fenerbahce,1,1,D,1
2017-04-11,Antalyaspor,Karabukspor,2,1,H,0
2017-04-11,Kasimpasa,Bursaspor,2,2,D,1
2017-04-12,Trabzonspor,Antalyaspor,3,0,H,0
2017-04-12,Antalyaspor,Kocaelispor,1,2,A,0
2017-05-11,Akhisar Belediyespor,Antalyaspor,0,4,A,0
2017-05-11,Goztep,Besiktas,1,3,A,0
2017-05-11,Samsunspor,Antalyaspor,2,1,H,0
2017-05-11,Yeni Malatyaspor,Buyuksehyr,0,2,A,0
2017-08-12,Bursaspor,Fenerbahce,0,1,A,0
2017-08-13,Trabzonspor,Antalyaspor,2,1,H,0
2017-08-13,Besiktas,Antalyaspor,2,0,H,0
2017-08-13,Yeni Malatyaspor,Kocaelispor,3,1,H,0
2017-08-14,Galatasaray,Kocaelispor,4,1,H,0
2017-08-18,Kasimpasa,Besiktas,2,2,D,1
2017-08-19,Samsunspor,Yeni Malatyaspor,2,0,H,0
2017-08-19,Karabukspor,Buyuksehyr,3,1,H,0
2017-08-19,Bursaspor,Antalyaspor,3,2,H,0
2017-08-19,Kocaelispor,Galatasaray,1,3,A,0
2017-08-20,Fenerbahce,Trabzonspor,2,2,D,1
2017-08-20,Kocaelispor,Goztep,1,0,H,0
2017-08-20,Antalyaspor,Akhisar Belediyespor,2,2,D,1
2017-08-21,Antalyaspor,Genclerbirligi,3,0,H,0
2017-08-25,Antalyaspor,Karabukspor,1,1,D,1
2017-08-25,Galatasaray,Samsunspor,3,0,H,0
2017-08-26,Yeni Malatyaspor,Antalyaspor,1,1,D,1
2017-08-26,Besiktas,Bursaspor,2,1,H,0
2017-08-26,Goztep,Trabzonspor,3,2,H,0
2017-08-26,Kocaelispor,Kocaelispor,2,2,D,1
2017-08-27,Buyuksehyr,Antalyaspor,2,1,H,0
2017-08-27,Akhisar Belediyespor,Kasimpasa,2,1,H,0
2017-08-27,Genclerbirligi,Fenerbahce,1,2,A,0
2017-09-09,Samsunspor,Kocaelispor,0,2,A,0
