Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,is_draw
2018-08-04,Walsall,Plymouth,2,1,H,0
2018-08-04,Peterboro,Bristol Rvs,2,1,H,0
2018-08-04,Luton,Rochdale,1,2,A,0
2018-08-04,Coventry,Scunthorpe,1,2,A,0
2018-08-04,Shrewsbury,Bradford,0,1,A,0
2018-08-04,Portsmouth,Luton,1,0,H,0
2018-08-04,Fleetwood Town,AFC Wimbledon,0,1,A,0
2018-08-04,Sunderland,Charlton,2,1,H,0
2018-08-04,Southend,Doncaster,2,3,A,0
2018-08-04,Barnsley,Oxford,4,0,H,0
2018-08-04,Wycombe,Blackpool,0,0,D,1
2018-08-04,Accrington,Birmingham,0,2,A,0
2018-08-11,Charlton,Shrewsbury,2,1,H,0
2018-08-11,Birmingham,Luton,3,1,H,0
2018-08-11,Luton,Sunderland,1,1,D,1
2018-08-11,Plymouth,Southend,1,1,D,1
2018-08-11,Rochdale,Peterboro,1,4,A,0
2018-08-11,Scunthorpe,Walsall,1,1,D,1
2018-08-11,Bristol Rvs,Accrington,1,2,A,0
2018-08-11,AFC Wimbledon,Coventry,0,0,D,1
2018-08-11,Bradford,Barnsley,0,2,A,0
2018-08-11,Doncaster,Wycombe,3,0,H,0
2018-08-11,Oxford,Fleetwood Town,0,2,A,0
2018-08-11,Blackpool,Portsmouth,1,2,A,0
2018-08-18,Walsall,Birmingham,2,1,H,0
2018-08-18,Barnsley,AFC Wimbledon,0,0,D,1
2018-08-18,Luton,Doncaster,1,0,H,0
2018-08-18,Coventry,Plymouth,1,0,H,0
2018-08-18,Shrewsbury,Blackpool,0,0,D,1
2018-08-18,Southend,Bradford,2,0,H,0
2018-08-18,Accrington,Charlton,1,1,D,1
2018-08-18,Fleetwood Town,Rochdale,2,2,D,1
2018-08-18,Peterboro,Luton,3,1,H,0
2018-08-18,Portsmouth,Oxford,4,1,H,0
2018-08-18,Wycombe,Bristol Rvs,1,2,A,0
2018-08-19,Sunderland,Scunthorpe,3,0,H,0
2018-08-21,AFC Wimbledon,Walsall,1,3,A,0
2018-08-21,Bristol Rvs,Portsmouth,1,2,A,0
2018-08-21,Oxford,Accrington,2,3,A,0
2018-08-21,Plymouth,Wycombe,1,1,D,1
2018-08-21,Rochdale,Barnsley,0,4,A,0
2018-08-21,Bradford,Luton,1,0,H,0
2018-08-21,Blackpool,Coventry,2,0,H,0
2018-08-21,Luton,Southend,2,0,H,0
2018-08-21,Doncaster,Shrewsbury,0,0,D,1
2018-08-21,Charlton,Peterboro,0,1,A,0
2018-08-22,Birmingham,Sunderland,1,4,A,0
2018-08-22,Scunthorpe,Fleetwood Town,0,5,A,0
2018-08-25,Birmingham,Coventry,1,1,D,1
2018-08-25,Bristol Rvs,Southend,0,1,A,0
2018-08-25,Charlton,Fleetwood Town,0,0,D,1
2018-08-25,Doncaster,Portsmouth,0,0,D,1
2018-08-25,Scunthorpe,Barnsley,2,2,D,1
2018-08-25,Rochdale,Walsall,1,2,A,0
2018-08-25,Plymouth,Peterboro,1,5,A,0
2018-08-25,Oxford,Luton,3,1,H,0
2018-08-25,Luton,Shrewsbury,3,2,H,0
2018-08-25,Bradford,Wycombe,1,2,A,0
2018-08-25,Blackpool,Accrington,1,1,D,1
2018-08-25,AFC Wimbledon,Sunderland,1,2,A,0
2018-09-01,Southend,Charlton,1,2,A,0
2018-09-01,Sunderland,Oxford,1,1,D,1
2018-09-01,Wycombe,Luton,1,1,D,1
2018-09-01,Portsmouth,Plymouth,3,0,H,0
2018-09-01,Walsall,Blackpool,0,0,D,1
2018-09-01,Luton,AFC Wimbledon,3,0,H,0
2018-09-01,Coventry,Rochdale,0,1,A,0
2018-09-01,Accrington,Scunthorpe,1,1,D,1
2018-09-01,Barnsley,Birmingham,2,1,H,0
2018-09-01,Fleetwood Town,Bradford,2,1,H,0
2018-09-01,Peterboro,Doncaster,1,1,D,1
2018-09-01,Shrewsbury,Bristol Rvs,1,1,D,1
2018-09-08,Sunderland,Fleetwood Town,1,1,D,1
2018-09-08,Bristol Rvs,Plymouth,0,0,D,1
2018-09-08,Birmingham,AFC Wimbledon,0,1,A,0
2018-09-08,Accrington,Luton,1,1,D,1
2018-09-08,Barnsley,Walsall,1,1,D,1
2018-09-08,Blackpool,Bradford,3,2,H,0
2018-09-08,Charlton,Wycombe,3,2,H,0
2018-09-08,Doncaster,Luton,2,1,H,0
2018-09-08,Portsmouth,Shrewsbury,1,1,D,1
2018-09-08,Scunthorpe,Rochdale,3,3,D,1
2018-09-08,Southend,Peterboro,2,3,A,0
2018-09-09,Oxford,Coventry,1,2,A,0
2018-09-15,Shrewsbury,Southend,2,0,H,0
2018-09-15,Walsall,Doncaster,1,4,A,0
2018-09-15,Peterboro,Portsmouth,1,2,A,0
2018-09-15,Fleetwood Town,Accrington,1,1,D,1
2018-09-15,Luton,Sunderland,2,1,H,0
2018-09-15,AFC Wimbledon,Scunthorpe,2,3,A,0
