Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,is_draw
2017-01-10,Sheffield United,Leeds,3,0,H,0
2017-01-11,Birmingham,Brentford,0,2,A,0
2017-01-11,Preston,Aston Villa,0,2,A,0
2017-01-12,Leeds,Aston Villa,1,1,D,1
2017-01-12,Cardiff,Norwich,3,1,H,0
2017-02-12,Bristol City,Middlesbrough,2,1,H,0
2017-02-12,Ipswich,Nott'm Forest,4,2,H,0
2017-02-12,Millwall,Sheffield United,3,1,H,0
2017-02-12,Brentford,Fulham,3,1,H,0
2017-02-12,Sunderland,Reading,1,3,A,0
2017-02-12,Preston,QPR,1,0,H,0
2017-02-12,Derby,Luton,1,0,H,0
2017-02-12,Luton,Burnley,3,1,H,0
2017-02-12,Sheffield United,Hull,2,2,D,1
2017-03-11,Wolves,Fulham,2,0,H,0
2017-04-08,Nott'm Forest,Millwall,1,0,H,0
2017-04-08,Sunderland,Derby,1,1,D,1
2017-04-11,Nott'm Forest,QPR,4,0,H,0
2017-04-11,Bristol City,Cardiff,2,1,H,0
2017-04-11,Derby,Reading,2,4,A,0
2017-04-11,Sheffield United,Hull,4,1,H,0
2017-04-11,Luton,Norwich,2,1,H,0
2017-04-11,Aston Villa,Sheffield United,1,2,A,0
2017-04-11,Brentford,Leeds,3,1,H,0
2017-04-11,Millwall,Luton,0,1,A,0
2017-04-11,Ipswich,Preston,3,0,H,0
2017-04-11,Burnley,Birmingham,2,0,H,0
2017-04-12,Birmingham,Wolves,0,1,A,0
2017-05-08,Wolves,Middlesbrough,1,0,H,0
2017-05-08,Sheffield United,Brentford,1,0,H,0
2017-05-08,QPR,Reading,2,0,H,0
2017-05-08,Preston,Sheffield United,1,0,H,0
2017-05-08,Aston Villa,Hull,1,1,D,1
2017-05-08,Ipswich,Birmingham,1,0,H,0
2017-05-08,Fulham,Norwich,1,1,D,1
2017-05-08,Luton,Cardiff,0,1,A,0
2017-05-08,Bristol City,Burnley,3,1,H,0
2017-05-11,Middlesbrough,Sunderland,1,0,H,0
2017-06-08,Luton,Leeds,2,3,A,0
2017-08-09,Derby,Hull,5,0,H,0
2017-08-12,Sheffield United,Bristol City,1,2,A,0
2017-08-13,Norwich,Sunderland,1,3,A,0
2017-08-15,Derby,Preston,1,0,H,0
2017-08-15,Burnley,Nott'm Forest,2,1,H,0
2017-08-15,Birmingham,Luton,0,0,D,1
2017-08-15,Brentford,Bristol City,2,2,D,1
2017-08-15,Hull,Wolves,2,3,A,0
2017-08-15,Millwall,Ipswich,3,4,A,0
2017-08-15,Reading,Aston Villa,2,1,H,0
2017-08-15,Middlesbrough,Luton,2,0,H,0
2017-08-15,Leeds,Fulham,0,0,D,1
2017-08-15,Cardiff,Sheffield United,2,0,H,0
2017-08-16,Sheffield United,Sunderland,1,1,D,1
2017-08-16,Norwich,QPR,2,0,H,0
