Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,is_draw
2022-02-26,San Jose Earthquakes,Columbus Crew,3,3,D,1
2022-02-26,Austin FC,Inter Miami CF,5,1,H,0
2022-02-26,Los Angeles FC,Portland Timbers,1,1,D,1
2022-02-26,New York City FC,CF Montréal,1,2,A,0
2022-02-26,Columbus Crew,Toronto FC,2,1,H,0
2022-02-26,Inter Miami CF,Los Angeles FC,0,2,A,0
2022-02-26,Seattle Sounders,Los Angeles FC,3,2,H,0
2022-02-26,Houston Dynamo,Vancouver Whitecaps,2,1,H,0
2022-02-26,D.C. United,Chicago Fire,0,2,A,0
2022-02-26,New England Revolution,Real Salt Lake,2,3,A,0
2022-02-26,Orlando City,FC Cincinnati,1,2,A,0
2022-02-26,Philadelphia Union,San Jose Earthquakes,2,0,H,0
2022-02-26,Colorado Rapids,Sporting Kansas City,2,0,H,0
2022-02-26,Portland Timbers,Austin FC,1,0,H,0
2022-02-26,Atlanta United FC,Charlotte FC,2,1,H,0
2022-02-26,New York City FC,Minnesota United FC,0,1,A,0
2022-02-26,FC Cincinnati,Inter Miami CF,3,1,H,0
2022-02-26,New York City FC,Philadelphia Union,0,2,A,0
2022-02-26,Toronto FC,D.C. United,2,1,H,0
2022-02-26,Los Angeles FC,Orlando City,0,1,A,0
2022-02-26,Atlanta United FC,CF Montréal,3,3,D,1
2022-02-26,Chicago Fire,Sporting Kansas City,3,1,H,0
2022-02-26,Charlotte FC,New England Revolution,3,1,H,0
2022-02-26,Minnesota United FC,San Jose Earthquakes,1,0,H,0
2022-02-26,FC Dallas,Portland Timbers,4,1,H,0
2022-02-26,Houston Dynamo,Colorado Rapids,1,1,D,1
2022-02-26,Real Salt Lake,Nashville SC,2,1,H,0
2022-02-26,New York City FC,Columbus Crew,1,1,D,1
2022-02-26,Austin FC,Seattle Sounders,1,1,D,1
2022-02-26,Los Angeles FC,Vancouver Whitecaps,3,1,H,0
2022-02-26,Charlotte FC,FC Cincinnati,2,0,H,0
2022-02-26,Sporting Kansas City,Real Salt Lake,1,0,H,0
2022-02-26,Portland Timbers,Orlando City,1,1,D,1
2022-02-26,Chicago Fire,FC Dallas,0,0,D,1
2022-02-26,FC Cincinnati,CF Montréal,3,4,A,0
2022-02-26,Toronto FC,New York City FC,2,1,H,0
2022-02-26,Columbus Crew,Nashville SC,0,1,A,0
2022-02-26,D.C. United,Atlanta United FC,0,1,A,0
2022-02-26,New England Revolution,New York City FC,0,1,A,0
2022-02-26,Orlando City,Los Angeles FC,2,4,A,0
2022-02-26,Philadelphia Union,Charlotte FC,2,0,H,0
2022-02-26,San Jose Earthquakes,Austin FC,2,2,D,1
2022-02-26,Inter Miami CF,Houston Dynamo,1,3,A,0
2022-02-26,Minnesota United FC,Seattle Sounders,1,2,A,0
2022-02-26,Vancouver Whitecaps,Sporting Kansas City,1,0,H,0
2022-02-26,Colorado Rapids,Real Salt Lake,1,1,D,1
2022-02-26,Portland Timbers,Los Angeles FC,1,3,A,0
2022-02-26,Orlando City,Chicago Fire,1,0,H,0
2022-02-26,Inter Miami CF,New England Revolution,3,2,H,0
2022-02-26,Philadelphia Union,Columbus Crew,1,0,H,0
2022-02-26,Los Angeles FC,Los Angeles FC,2,1,H,0
2022-02-26,Real Salt Lake,Toronto FC,2,2,D,1
2022-02-26,FC Dallas,Colorado Rapids,3,1,H,0
2022-02-26,Houston Dynamo,San Jose Earthquakes,4,3,H,0
2022-02-26,Sporting Kansas City,Nashville SC,1,2,A,0
2022-02-26,Vancouver Whitecaps,Portland Timbers,2,3,A,0
2022-02-26,Charlotte FC,Atlanta United FC,1,0,H,0
2022-02-26,Austin FC,Minnesota United FC,1,0,H,0
2022-02-26,CF Montréal,Vancouver Whitecaps,2,1,H,0
2022-02-26,San Jose Earthquakes,Nashville SC,2,2,D,1
2022-02-26,Atlanta United FC,FC Cincinnati,0,0,D,1
2022-02-26,Houston Dynamo,Portland Timbers,0,0,D,1
2022-02-26,New York City FC,FC Dallas,0,0,D,1
2022-02-26,Columbus Crew,Orlando City,0,2,A,0
2022-02-26,D.C. United,Austin FC,2,3,A,0
2022-02-26,New England Revolution,Charlotte FC,2,1,H,0
2022-02-26,Toronto FC,Philadelphia Union,2,1,H,0
2022-02-26,Chicago Fire,Los Angeles FC,0,0,D,1
2022-02-26,Minnesota United FC,Colorado Rapids,3,1,H,0
2022-02-26,Seattle Sounders,Inter Miami CF,0,1,A,0
2022-02-26,New York City FC,Real Salt Lake,6,0,H,0
2022-02-26,Los Angeles FC,Sporting Kansas City,3,1,H,0
2022-02-26,FC Dallas,Houston Dynamo,2,1,H,0
2022-02-26,Philadelphia Union,Minnesota United FC,1,1,D,1
2022-02-26,Columbus Crew,Vancouver Whitecaps,4,0,H,0
2022-02-26,Los Angeles FC,Colorado Rapids,3,0,H,0
2022-02-26,FC Dallas,Toronto FC,1,1,D,1
2022-02-26,Austin FC,FC Cincinnati,5,0,H,0
2022-02-26,D.C. United,Charlotte FC,3,0,H,0
2022-02-26,Inter Miami CF,Chicago Fire,0,0,D,1
2022-02-26,San Jose Earthquakes,New York City FC,1,3,A,0
2022-02-26,Portland Timbers,New England Revolution,2,2,D,1
2022-02-26,Orlando City,CF Montréal,2,0,H,0
2022-02-26,Atlanta United FC,Sporting Kansas City,3,1,H,0
2022-02-26,Los Angeles FC,New York City FC,1,0,H,0
2022-02-26,Houston Dynamo,Real Salt Lake,0,0,D,1
2022-02-26,Seattle Sounders,Nashville SC,0,1,A,0
2022-02-26,New England Revolution,FC Dallas,1,0,H,0
2022-02-26,Sporting Kansas City,Houston Dynamo,1,0,H,0
2022-02-26,CF Montréal,Philadelphia Union,1,2,A,0
2022-02-26,Chicago Fire,Orlando City,0,0,D,1
2022-02-26,Colorado Rapids,Atlanta United FC,3,0,H,0
