Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,is_draw
2021-04-16,New York RB,Columbus Crew,4,1,H,0
2021-04-16,Orlando City,Atlanta United FC,3,2,H,0
2021-04-16,Los Angeles Galaxy,Portland Timbers,4,1,H,0
2021-04-16,New York RB,New England Revolution,2,3,A,0
2021-04-16,Inter Miami CF,CF Montréal,2,1,H,0
2021-04-16,Sporting Kansas City,FC Dallas,1,2,A,0
2021-04-16,Philadelphia Union,Chicago Fire,1,1,D,1
2021-04-16,Toronto FC,Nashville SC,1,1,D,1
2021-04-16,CF Montréal,Atlanta United FC,2,2,D,1
2021-04-16,Columbus Crew,D.C. United,2,4,A,0
2021-04-16,Orlando City,Inter Miami CF,1,1,D,1
2021-04-16,Seattle Sounders,FC Dallas,1,1,D,1
2021-04-16,Los Angeles Galaxy,Sporting Kansas City,1,4,A,0
2021-04-16,Portland Timbers,San Jose Earthquakes,1,1,D,1
2021-04-16,Columbus Crew,Atlanta United FC,2,3,A,0
2021-04-16,FC Cincinnati,Orlando City,1,1,D,1
2021-04-16,Toronto FC,New York RB,2,2,D,1
2021-04-16,Portland Timbers,Real Salt Lake,3,2,H,0
2021-04-16,Inter Miami CF,Nashville SC,2,1,H,0
2021-04-16,Chicago Fire,New York RB,2,1,H,0
2021-04-16,New England Revolution,Philadelphia Union,2,1,H,0
2021-04-16,San Jose Earthquakes,Los Angeles Galaxy,2,1,H,0
2021-04-16,D.C. United,CF Montréal,2,1,H,0
2021-04-16,Los Angeles Galaxy,Vancouver Whitecaps,1,1,D,1
2021-04-16,CF Montréal,New York RB,2,1,H,0
2021-04-16,Toronto FC,New England Revolution,1,2,A,0
2021-04-16,Houston Dynamo,Colorado Rapids,1,3,A,0
2021-04-16,Nashville SC,D.C. United,5,2,H,0
2021-04-16,Portland Timbers,Seattle Sounders,2,6,A,0
2021-04-16,Los Angeles Galaxy,Colorado Rapids,1,2,A,0
2021-04-16,San Jose Earthquakes,Minnesota United FC,1,1,D,1
2021-04-16,New England Revolution,D.C. United,3,2,H,0
2021-04-16,Inter Miami CF,Chicago Fire,3,2,H,0
2021-04-16,Sporting Kansas City,Portland Timbers,1,1,D,1
2021-04-16,Austin FC,Vancouver Whitecaps,1,2,A,0
2021-04-16,Real Salt Lake,Houston Dynamo,2,1,H,0
