Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,is_draw
2023-02-17,Kawasaki Frontale,Yokohama F. Marinos,1,2,A,0
2023-02-17,FC Tokyo,Urawa Red Diamonds,2,0,H,0
2023-02-17,Kyoto Sanga FC,Kashima Antlers,0,2,A,0
2023-02-17,Sanfrecce Hiroshima,Hokkaido Consadole Sapporo,0,0,D,1
2023-02-17,Vissel Kobe,Avispa Fukuoka,1,0,H,0
2023-02-17,Yokohama FC,Nagoya Grampus,0,1,A,0
2023-02-17,Kashiwa Reysol,Gamba Osaka,2,2,D,1
2023-02-17,Sagan Tosu,Shonan Bellmare,1,5,A,0
2023-02-17,Shonan Bellmare,Yokohama FC,2,2,D,1
2023-02-17,Yokohama F. Marinos,Urawa Red Diamonds,2,0,H,0
2023-02-17,Avispa Fukuoka,Cerezo Osaka,2,1,H,0
2023-02-17,Hokkaido Consadole Sapporo,Vissel Kobe,1,3,A,0
2023-02-17,Gamba Osaka,Sagan Tosu,1,1,D,1
2023-02-17,Kashima Antlers,Kawasaki Frontale,1,2,A,0
2023-02-17,Nagoya Grampus,Kyoto Sanga FC,1,0,H,0
2023-02-17,Sanfrecce Hiroshima,Albirex Niigata,1,2,A,0
2023-02-17,Kashiwa Reysol,FC Tokyo,1,1,D,1
2023-02-17,Yokohama F. Marinos,Sanfrecce Hiroshima,1,1,D,1
2023-02-17,Kawasaki Frontale,Shonan Bellmare,1,1,D,1
2023-02-17,Albirex Niigata,Hokkaido Consadole Sapporo,2,2,D,1
2023-02-17,Kyoto Sanga FC,FC Tokyo,2,0,H,0
2023-02-17,Vissel Kobe,Gamba Osaka,4,0,H,0
2023-02-17,Yokohama FC,Kashima Antlers,1,3,A,0
2023-02-17,Avispa Fukuoka,Kashiwa Reysol,1,0,H,0
2023-02-17,Sagan Tosu,Nagoya Grampus,1,0,H,0
2023-02-17,Urawa Red Diamonds,Cerezo Osaka,2,1,H,0
2023-02-17,Albirex Niigata,Kawasaki Frontale,1,0,H,0
2023-02-17,Vissel Kobe,Urawa Red Diamonds,0,1,A,0
2023-02-17,Cerezo Osaka,Sagan Tosu,2,1,H,0
2023-02-17,Hokkaido Consadole Sapporo,Yokohama F. Marinos,2,0,H,0
2023-02-17,FC Tokyo,Yokohama FC,3,1,H,0
2023-02-17,Kashima Antlers,Avispa Fukuoka,0,0,D,1
2023-02-17,Kashiwa Reysol,Nagoya Grampus,0,3,A,0
2023-02-17,Shonan Bellmare,Kyoto Sanga FC,0,2,A,0
2023-02-17,Gamba Osaka,Sanfrecce Hiroshima,1,2,A,0
2023-02-17,Nagoya Grampus,FC Tokyo,0,0,D,1
2023-02-17,Yokohama F. Marinos,Kashima Antlers,2,1,H,0
2023-02-17,Yokohama FC,Kyoto Sanga FC,1,4,A,0
2023-02-17,Gamba Osaka,Hokkaido Consadole Sapporo,2,2,D,1
2023-02-17,Sagan Tosu,Vissel Kobe,0,1,A,0
2023-02-17,Urawa Red Diamonds,Albirex Niigata,2,1,H,0
2023-02-17,Kawasaki Frontale,Cerezo Osaka,0,0,D,1
2023-02-17,Avispa Fukuoka,Shonan Bellmare,2,1,H,0
2023-02-17,Sanfrecce Hiroshima,Kashiwa Reysol,1,0,H,0
2023-02-17,Kashiwa Reysol,Urawa Red Diamonds,0,3,A,0
2023-02-17,Albirex Niigata,Nagoya Grampus,1,3,A,0
2023-02-17,Kyoto Sanga FC,Vissel Kobe,0,3,A,0
2023-02-17,Yokohama FC,Avispa Fukuoka,1,1,D,1
2023-02-17,Kashima Antlers,Sanfrecce Hiroshima,1,2,A,0
2023-02-17,Sagan Tosu,FC Tokyo,1,0,H,0
2023-02-17,Shonan Bellmare,Gamba Osaka,4,1,H,0
2023-02-17,Cerezo Osaka,Yokohama F. Marinos,2,1,H,0
2023-02-17,Hokkaido Consadole Sapporo,Kawasaki Frontale,3,4,A,0
2023-02-17,Yokohama F. Marinos,Yokohama FC,5,0,H,0
2023-02-17,Cerezo Osaka,Hokkaido Consadole Sapporo,2,3,A,0
2023-02-17,Sanfrecce Hiroshima,Sagan Tosu,1,0,H,0
2023-02-17,Vissel Kobe,Albirex Niigata,0,0,D,1
2023-02-17,Avispa Fukuoka,Kyoto Sanga FC,2,1,H,0
2023-02-17,FC Tokyo,Shonan Bellmare,2,2,D,1
2023-02-17,Gamba Osaka,Kawasaki Frontale,2,0,H,0
2023-02-17,Nagoya Grampus,Urawa Red Diamonds,0,0,D,1
2023-02-17,Kashiwa Reysol,Kashima Antlers,1,0,H,0
2023-02-17,Albirex Niigata,Avispa Fukuoka,3,2,H,0
2023-02-17,Yokohama FC,Sanfrecce Hiroshima,0,3,A,0
2023-02-17,Kawasaki Frontale,Nagoya Grampus,1,2,A,0
2023-02-17,Sagan Tosu,Kashiwa Reysol,1,1,D,1
2023-02-17,Shonan Bellmare,Yokohama F. Marinos,1,1,D,1
2023-02-17,Urawa Red Diamonds,Hokkaido Consadole Sapporo,4,1,H,0
2023-02-17,FC Tokyo,Cerezo Osaka,1,2,A,0
2023-02-17,Kashima Antlers,Vissel Kobe,1,5,A,0
2023-02-17,Kyoto Sanga FC,Gamba Osaka,2,1,H,0
2023-02-17,Sanfrecce Hiroshima,FC Tokyo,1,2,A,0
2023-02-17,Vissel Kobe,Yokohama F. Marinos,2,3,A,0
2023-02-17,Albirex Niigata,Kashima Antlers,0,2,A,0
2023-02-17,Cerezo Osaka,Kashiwa Reysol,1,0,H,0
2023-02-17,Hokkaido Consadole Sapporo,Avispa Fukuoka,2,2,D,1
2023-02-17,Kyoto Sanga FC,Sagan Tosu,2,3,A,0
2023-02-17,Nagoya Grampus,Shonan Bellmare,2,2,D,1
2023-02-17,Gamba Osaka,Yokohama FC,1,1,D,1
2023-02-17,Kawasaki Frontale,Urawa Red Diamonds,1,1,D,1
2023-02-17,Cerezo Osaka,Sanfrecce Hiroshima,0,1,A,0
2023-02-17,Vissel Kobe,Shonan Bellmare,2,0,H,0
2023-02-17,Yokohama FC,Hokkaido Consadole Sapporo,1,4,A,0
2023-02-17,FC Tokyo,Albirex Niigata,2,1,H,0
2023-02-17,Kashiwa Reysol,Kyoto Sanga FC,1,1,D,1
2023-02-17,Yokohama F. Marinos,Nagoya Grampus,1,1,D,1
2023-02-17,Avispa Fukuoka,Kawasaki Frontale,1,3,A,0
2023-02-17,Kashima Antlers,Gamba Osaka,4,0,H,0
2023-02-17,Urawa Red Diamonds,Sagan Tosu,0,2,A,0
2023-02-17,Hokkaido Consadole Sapporo,Kashima Antlers,0,1,A,0
2023-02-17,Gamba Osaka,Cerezo Osaka,1,2,A,0
2023-02-17,Kyoto Sanga FC,Kawasaki Frontale,0,1,A,0
2023-02-17,Avispa Fukuoka,FC Tokyo,1,0,H,0
2023-02-17,Nagoya Grampus,Vissel Kobe,2,2,D,1
