Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,is_draw
2023-07-28,Hamburg,Schalke 04,5,3,H,0
2023-07-29,Osnabruck,Karlsruhe,2,3,A,0
2023-07-29,Hannover,Elversberg,2,2,D,1
2023-07-29,Kaiserslautern,St Pauli,1,2,A,0
2023-07-29,Fortuna Dusseldorf,Hertha,1,0,H,0
2023-07-29,Wehen,Magdeburg,1,1,D,1
2023-07-30,Greuther Furth,Paderborn,5,0,H,0
2023-07-30,Hansa Rostock,Nurnberg,2,0,H,0
2023-07-30,Braunschweig,Holstein Kiel,0,1,A,0
2023-08-04,Paderborn,Osnabruck,1,1,D,1
2023-08-04,Hertha,Wehen,0,1,A,0
2023-08-05,Elversberg,Hansa Rostock,1,2,A,0
2023-08-05,Holstein Kiel,Greuther Furth,2,1,H,0
2023-08-05,St Pauli,Fortuna Dusseldorf,0,0,D,1
2023-08-05,Schalke 04,Kaiserslautern,3,0,H,0
2023-08-06,Karlsruhe,Hamburg,2,2,D,1
2023-08-06,Magdeburg,Braunschweig,2,1,H,0
2023-08-06,Nurnberg,Hannover,2,2,D,1
2023-08-18,Wehen,Karlsruhe,1,0,H,0
2023-08-18,Kaiserslautern,Elversberg,3,2,H,0
2023-08-19,Hansa Rostock,Hannover,1,2,A,0
2023-08-19,Hamburg,Hertha,3,0,H,0
2023-08-19,Greuther Furth,St Pauli,0,0,D,1
2023-08-19,Fortuna Dusseldorf,Paderborn,1,2,A,0
2023-08-20,Holstein Kiel,Magdeburg,2,4,A,0
2023-08-20,Braunschweig,Schalke 04,1,0,H,0
2023-08-20,Osnabruck,Nurnberg,2,3,A,0
2023-08-25,Paderborn,Kaiserslautern,1,2,A,0
2023-08-25,Schalke 04,Holstein Kiel,0,2,A,0
2023-08-26,Hertha,Greuther Furth,5,0,H,0
2023-08-26,Hannover,Hamburg,0,1,A,0
2023-08-26,Hansa Rostock,Osnabruck,2,1,H,0
2023-08-26,Elversberg,Fortuna Dusseldorf,0,5,A,0
2023-08-27,Nurnberg,Wehen,2,1,H,0
2023-08-27,St Pauli,Magdeburg,0,0,D,1
2023-08-27,Karlsruhe,Braunschweig,2,0,H,0
2023-09-01,Fortuna Dusseldorf,Karlsruhe,3,1,H,0
2023-09-01,Braunschweig,St Pauli,1,1,D,1
2023-09-02,Wehen,Schalke 04,1,1,D,1
2023-09-02,Magdeburg,Hertha,6,4,H,0
2023-09-02,Holstein Kiel,Paderborn,2,1,H,0
2023-09-02,Kaiserslautern,Nurnberg,3,1,H,0
2023-09-03,Osnabruck,Elversberg,0,1,A,0
2023-09-03,Greuther Furth,Hannover,1,3,A,0
2023-09-03,Hamburg,Hansa Rostock,2,0,H,0
2023-09-15,Nurnberg,Greuther Furth,1,1,D,1
2023-09-15,Paderborn,Wehen,2,1,H,0
2023-09-16,Karlsruhe,Kaiserslautern,1,1,D,1
2023-09-16,Schalke 04,Magdeburg,4,3,H,0
2023-09-16,Hansa Rostock,Fortuna Dusseldorf,1,3,A,0
2023-09-16,Elversberg,Hamburg,2,1,H,0
2023-09-17,Hertha,Braunschweig,3,0,H,0
2023-09-17,St Pauli,Holstein Kiel,5,1,H,0
2023-09-17,Hannover,Osnabruck,7,0,H,0
2023-09-22,Osnabruck,Hamburg,2,1,H,0
2023-09-22,Magdeburg,Paderborn,1,1,D,1
2023-09-23,Braunschweig,Nurnberg,2,2,D,1
2023-09-23,Greuther Furth,Karlsruhe,4,3,H,0
2023-09-23,Wehen,Elversberg,0,2,A,0
2023-09-23,St Pauli,Schalke 04,3,1,H,0
2023-09-24,Fortuna Dusseldorf,Hannover,1,1,D,1
2023-09-24,Holstein Kiel,Hertha,2,3,A,0
2023-09-24,Kaiserslautern,Hansa Rostock,3,1,H,0
2023-09-29,Hamburg,Fortuna Dusseldorf,1,0,H,0
2023-09-29,Paderborn,Schalke 04,3,1,H,0
2023-09-30,Karlsruhe,Holstein Kiel,0,2,A,0
2023-09-30,Hertha,St Pauli,1,2,A,0
2023-09-30,Hansa Rostock,Braunschweig,1,0,H,0
2023-09-30,Hannover,Wehen,2,0,H,0
2023-10-01,Nurnberg,Magdeburg,1,0,H,0
2023-10-01,Osnabruck,Kaiserslautern,2,2,D,1
2023-10-01,Elversberg,Greuther Furth,1,1,D,1
2023-10-06,Kaiserslautern,Hannover,3,1,H,0
2023-10-06,Fortuna Dusseldorf,Osnabruck,1,1,D,1
2023-10-07,Wehen,Hamburg,1,1,D,1
2023-10-07,Magdeburg,Karlsruhe,1,1,D,1
2023-10-07,Greuther Furth,Hansa Rostock,1,0,H,0
2023-10-07,St Pauli,Nurnberg,5,1,H,0
2023-10-08,Holstein Kiel,Elversberg,1,1,D,1
2023-10-08,Schalke 04,Hertha,1,2,A,0
2023-10-08,Braunschweig,Paderborn,1,3,A,0
2023-10-20,Elversberg,Braunschweig,3,0,H,0
2023-10-20,Hannover,Magdeburg,2,1,H,0
2023-10-21,Osnabruck,Wehen,0,2,A,0
2023-10-21,Paderborn,St Pauli,2,2,D,1
2023-10-21,Fortuna Dusseldorf,Kaiserslautern,4,3,H,0
2023-10-21,Hamburg,Greuther Furth,2,0,H,0
2023-10-22,Hansa Rostock,Holstein Kiel,1,3,A,0
2023-10-22,Nurnberg,Hertha,3,1,H,0
2023-10-22,Karlsruhe,Schalke 04,3,0,H,0
2023-10-27,Greuther Furth,Osnabruck,4,0,H,0
2023-10-27,Braunschweig,Fortuna Dusseldorf,1,4,A,0
2023-10-28,Hertha,Paderborn,3,1,H,0
2023-10-28,Schalke 04,Hannover,3,2,H,0
2023-10-28,St Pauli,Karlsruhe,2,1,H,0
2023-10-28,Kaiserslautern,Hamburg,3,3,D,1
2023-10-29,Holstein Kiel,Nurnberg,0,2,A,0
2023-10-29,Magdeburg,Elversberg,1,2,A,0
2023-10-29,Wehen,Hansa Rostock,1,0,H,0
2023-11-03,Elversberg,St Pauli,0,2,A,0
2023-11-03,Fortuna Dusseldorf,Wehen,1,3,A,0
2023-11-04,Osnabruck,Holstein Kiel,1,1,D,1
2023-11-04,Hamburg,Magdeburg,2,0,H,0
2023-11-04,Nurnberg,Schalke 04,1,2,A,0
2023-11-04,Kaiserslautern,Greuther Furth,0,2,A,0
2023-11-05,Hansa Rostock,Hertha,0,0,D,1
2023-11-05,Karlsruhe,Paderborn,0,3,A,0
2023-11-05,Hannover,Braunschweig,2,0,H,0
2023-11-10,St Pauli,Hannover,0,0,D,1
2023-11-10,Schalke 04,Elversberg,1,2,A,0
2023-11-11,Braunschweig,Osnabruck,3,2,H,0
2023-11-11,Holstein Kiel,Hamburg,4,2,H,0
2023-11-11,Paderborn,Nurnberg,1,3,A,0
2023-11-11,Hertha,Karlsruhe,2,2,D,1
2023-11-12,Greuther Furth,Fortuna Dusseldorf,1,0,H,0
2023-11-12,Magdeburg,Hansa Rostock,1,2,A,0
2023-11-12,Wehen,Kaiserslautern,2,1,H,0
2023-11-24,Hannover,Hertha,2,2,D,1
2023-11-24,Hamburg,Braunschweig,2,1,H,0
2023-11-25,Osnabruck,Magdeburg,0,2,A,0
2023-11-25,Fortuna Dusseldorf,Schalke 04,5,3,H,0
2023-11-25,Hansa Rostock,St Pauli,2,3,A,0
2023-11-25,Elversberg,Paderborn,4,1,H,0
2023-11-26,Greuther Furth,Wehen,2,0,H,0
2023-11-26,Kaiserslautern,Holstein Kiel,0,3,A,0
2023-11-26,Karlsruhe,Nurnberg,4,1,H,0
2023-12-01,Schalke 04,Osnabruck,4,0,H,0
2023-12-01,St Pauli,Hamburg,2,2,D,1
2023-12-02,Nurnberg,Fortuna Dusseldorf,0,5,A,0
2023-12-02,Magdeburg,Kaiserslautern,4,1,H,0
2023-12-02,Holstein Kiel,Wehen,3,2,H,0
2023-12-02,Braunschweig,Greuther Furth,0,1,A,0
2023-12-03,Karlsruhe,Hansa Rostock,2,2,D,1
2023-12-03,Paderborn,Hannover,1,0,H,0
2023-12-03,Hertha,Elversberg,5,1,H,0
2023-12-08,Wehen,Braunschweig,1,3,A,0
2023-12-08,Hannover,Karlsruhe,2,2,D,1
2023-12-09,Greuther Furth,Magdeburg,1,1,D,1
2023-12-09,Hamburg,Paderborn,1,2,A,0
2023-12-09,Kaiserslautern,Hertha,1,2,A,0
2023-12-09,Osnabruck,St Pauli,1,1,D,1
2023-12-10,Elversberg,Nurnberg,0,1,A,0
2023-12-10,Fortuna Dusseldorf,Holstein Kiel,0,1,A,0
2023-12-10,Hansa Rostock,Schalke 04,0,2,A,0
2023-12-15,Paderborn,Hansa Rostock,3,0,H,0
2023-12-15,Schalke 04,Greuther Furth,2,2,D,1
2023-12-16,Nurnberg,Hamburg,0,2,A,0
2023-12-16,Holstein Kiel,Hannover,3,0,H,0
2023-12-16,Magdeburg,Fortuna Dusseldorf,2,3,A,0
2023-12-16,Hertha,Osnabruck,0,0,D,1
2023-12-17,Karlsruhe,Elversberg,3,2,H,0
2023-12-17,Braunschweig,Kaiserslautern,2,1,H,0
2023-12-17,St Pauli,Wehen,1,1,D,1
2024-01-19,Karlsruhe,Osnabruck,2,1,H,0
2024-01-19,Holstein Kiel,Braunschweig,1,2,A,0
2024-01-20,St Pauli,Kaiserslautern,2,0,H,0
2024-01-20,Elversberg,Hannover,2,2,D,1
2024-01-20,Nurnberg,Hansa Rostock,3,0,H,0
2024-01-20,Schalke 04,Hamburg,0,2,A,0
2024-01-21,Magdeburg,Wehen,1,0,H,0
2024-01-21,Hertha,Fortuna Dusseldorf,2,2,D,1
2024-01-21,Paderborn,Greuther Furth,0,1,A,0
2024-01-26,Hannover,Nurnberg,3,0,H,0
2024-01-26,Kaiserslautern,Schalke 04,4,1,H,0
2024-01-27,Hansa Rostock,Elversberg,2,1,H,0
2024-01-27,Fortuna Dusseldorf,St Pauli,1,2,A,0
2024-01-27,Wehen,Hertha,3,1,H,0
2024-01-27,Osnabruck,Paderborn,0,0,D,1
2024-01-28,Greuther Furth,Holstein Kiel,2,1,H,0
2024-01-28,Hamburg,Karlsruhe,3,4,A,0
2024-01-28,Braunschweig,Magdeburg,1,0,H,0
2024-02-02,Magdeburg,Holstein Kiel,1,1,D,1
2024-02-02,Karlsruhe,Wehen,2,2,D,1
2024-02-03,Nurnberg,Osnabruck,2,2,D,1
2024-02-03,St Pauli,Greuther Furth,3,2,H,0
2024-02-03,Schalke 04,Braunschweig,1,0,H,0
2024-02-03,Hertha,Hamburg,1,2,A,0
2024-02-04,Elversberg,Kaiserslautern,2,1,H,0
2024-02-04,Hannover,Hansa Rostock,2,1,H,0
2024-02-04,Paderborn,Fortuna Dusseldorf,4,3,H,0
2024-02-09,Wehen,Nurnberg,1,1,D,1
2024-02-09,Hamburg,Hannover,3,4,A,0
2024-02-10,Fortuna Dusseldorf,Elversberg,1,1,D,1
2024-02-10,Braunschweig,Karlsruhe,2,0,H,0
2024-02-10,Magdeburg,St Pauli,1,0,H,0
2024-02-10,Kaiserslautern,Paderborn,1,2,A,0
2024-02-11,Osnabruck,Hansa Rostock,0,0,D,1
2024-02-11,Greuther Furth,Hertha,1,2,A,0
2024-02-11,Holstein Kiel,Schalke 04,1,0,H,0
2024-02-16,Hertha,Magdeburg,3,2,H,0
2024-02-16,Hannover,Greuther Furth,2,1,H,0
2024-02-17,Paderborn,Holstein Kiel,0,4,A,0
2024-02-17,Hansa Rostock,Hamburg,2,2,D,1
2024-02-17,Schalke 04,Wehen,1,0,H,0
2024-02-17,Karlsruhe,Fortuna Dusseldorf,2,2,D,1
2024-02-18,Elversberg,Osnabruck,3,1,H,0
2024-02-18,Nurnberg,Kaiserslautern,1,1,D,1
2024-02-18,St Pauli,Braunschweig,1,0,H,0
2024-02-23,Wehen,Paderborn,1,2,A,0
2024-02-23,Holstein Kiel,St Pauli,3,4,A,0
2024-02-24,Braunschweig,Hertha,1,1,D,1
2024-02-24,Kaiserslautern,Karlsruhe,0,4,A,0
2024-02-24,Osnabruck,Hannover,1,0,H,0
2024-02-24,Magdeburg,Schalke 04,3,0,H,0
2024-02-25,Hamburg,Elversberg,1,0,H,0
2024-02-25,Fortuna Dusseldorf,Hansa Rostock,2,0,H,0
2024-02-25,Greuther Furth,Nurnberg,2,1,H,0
2024-03-01,Schalke 04,St Pauli,3,1,H,0
2024-03-01,Hertha,Holstein Kiel,2,2,D,1
2024-03-02,Hansa Rostock,Kaiserslautern,0,3,A,0
2024-03-02,Nurnberg,Braunschweig,2,1,H,0
2024-03-02,Hannover,Fortuna Dusseldorf,2,2,D,1
2024-03-02,Karlsruhe,Greuther Furth,4,0,H,0
2024-03-03,Elversberg,Wehen,0,3,A,0
2024-03-03,Hamburg,Osnabruck,1,2,A,0
2024-03-03,Paderborn,Magdeburg,0,0,D,1
2024-03-08,Braunschweig,Hansa Rostock,0,1,A,0
2024-03-08,Fortuna Dusseldorf,Hamburg,2,0,H,0
2024-03-09,Wehen,Hannover,1,1,D,1
2024-03-09,Magdeburg,Nurnberg,0,1,A,0
2024-03-09,Schalke 04,Paderborn,3,3,D,1
2024-03-09,Holstein Kiel,Karlsruhe,1,0,H,0
2024-03-10,Kaiserslautern,Osnabruck,3,2,H,0
2024-03-10,St Pauli,Hertha,2,0,H,0
2024-03-10,Greuther Furth,Elversberg,1,4,A,0
2024-03-15,Paderborn,Braunschweig,1,2,A,0
2024-03-15,Osnabruck,Fortuna Dusseldorf,0,4,A,0
2024-03-16,Nurnberg,St Pauli,0,2,A,0
2024-03-16,Hansa Rostock,Greuther Furth,1,0,H,0
2024-03-16,Elversberg,Holstein Kiel,0,2,A,0
2024-03-16,Hannover,Kaiserslautern,1,1,D,1
2024-03-17,Hertha,Schalke 04,5,2,H,0
2024-03-17,Karlsruhe,Magdeburg,7,0,H,0
2024-03-17,Hamburg,Wehen,3,0,H,0
2024-03-30,Kaiserslautern,Fortuna Dusseldorf,1,3,A,0
2024-03-30,Braunschweig,Elversberg,5,0,H,0
2024-03-30,Holstein Kiel,Hansa Rostock,2,0,H,0
2024-03-30,Hertha,Nurnberg,3,3,D,1
2024-03-31,Magdeburg,Hannover,0,3,A,0
2024-03-31,Schalke 04,Karlsruhe,0,0,D,1
2024-03-31,St Pauli,Paderborn,2,1,H,0
2024-03-31,Wehen,Osnabruck,0,1,A,0
2024-03-31,Greuther Furth,Hamburg,1,1,D,1
2024-04-05,Hansa Rostock,Wehen,3,1,H,0
2024-04-05,Paderborn,Hertha,2,3,A,0
2024-04-06,Nurnberg,Holstein Kiel,0,4,A,0
2024-04-06,Karlsruhe,St Pauli,2,1,H,0
2024-04-06,Elversberg,Magdeburg,0,0,D,1
2024-04-06,Hamburg,Kaiserslautern,2,1,H,0
2024-04-07,Hannover,Schalke 04,1,1,D,1
2024-04-07,Osnabruck,Greuther Furth,2,0,H,0
2024-04-07,Fortuna Dusseldorf,Braunschweig,2,0,H,0
2024-04-12,Hertha,Hansa Rostock,4,0,H,0
2024-04-12,Greuther Furth,Kaiserslautern,2,1,H,0
2024-04-13,Holstein Kiel,Osnabruck,4,0,H,0
2024-04-13,Paderborn,Karlsruhe,1,1,D,1
2024-04-13,Wehen,Fortuna Dusseldorf,0,2,A,0
2024-04-13,Schalke 04,Nurnberg,2,0,H,0
2024-04-14,Braunschweig,Hannover,0,0,D,1
2024-04-14,Magdeburg,Hamburg,2,2,D,1
