Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,is_draw
2017-01-10,Belenenses,Guimaraes,1,0,H,0
2017-01-10,Maritimo,Benfica,1,1,D,1
2017-01-10,Sp Lisbon,Porto,0,0,D,1
2017-01-10,Sp Braga,Estoril,6,0,H,0
2017-01-12,Porto,Benfica,0,0,D,1
2017-01-12,Sp Lisbon,Belenenses,1,0,H,0
2017-02-12,Aves,Boavista,0,0,D,1
2017-02-12,Tondela,Rio Ave,1,3,A,0
2017-02-12,Moreirense,Maritimo,1,1,D,1
2017-03-11,Setubal,Aves,0,1,A,0
2017-03-12,Sp Braga,Pacos Ferreira,3,0,H,0
2017-03-12,Setubal,Guimaraes,1,2,A,0
2017-03-12,Farense,Aves,0,1,A,0
2017-04-11,Tondela,Boavista,3,2,H,0
2017-04-11,Estoril,Rio Ave,0,2,A,0
2017-04-11,Porto,Belenenses,2,0,H,0
2017-04-11,Moreirense,Portimonense,1,1,D,1
2017-04-12,Estoril,Portimonense,0,0,D,1
2017-05-11,Guimaraes,Benfica,1,3,A,0
2017-05-11,Sp Lisbon,Sp Braga,2,2,D,1
2017-05-11,Farense,Maritimo,0,1,A,0
2017-05-11,Aves,Pacos Ferreira,4,2,H,0
2017-06-08,Setubal,Moreirense,1,1,D,1
2017-06-08,Aves,Sp Lisbon,0,2,A,0
2017-07-08,Portimonense,Boavista,2,1,H,0
2017-07-08,Farense,Tondela,1,1,D,1
2017-07-08,Rio Ave,Belenenses,1,0,H,0
2017-08-08,Maritimo,Pacos Ferreira,1,0,H,0
2017-08-09,Farense,Sp Lisbon,2,3,A,0
2017-08-09,Benfica,Portimonense,2,1,H,0
2017-08-12,Rio Ave,Moreirense,2,1,H,0
2017-08-13,Pacos Ferreira,Aves,2,2,D,1
2017-08-13,Tondela,Porto,0,1,A,0
2017-08-13,Sp Braga,Portimonense,2,1,H,0
2017-08-14,Estoril,Guimaraes,3,0,H,0
2017-08-14,Aves,Benfica,0,1,A,0
2017-08-18,Rio Ave,Portimonense,2,0,H,0
2017-08-19,Tondela,Estoril,2,3,A,0
2017-08-19,Benfica,Belenenses,5,0,H,0
2017-08-19,Guimaraes,Sp Lisbon,0,5,A,0
2017-08-20,Porto,Moreirense,3,0,H,0
2017-08-20,Setubal,Aves,1,1,D,1
2017-08-20,Aves,Sp Braga,0,2,A,0
2017-08-20,Maritimo,Boavista,1,0,H,0
2017-08-21,Farense,Pacos Ferreira,2,1,H,0
2017-08-25,Belenenses,Setubal,1,1,D,1
2017-08-26,Pacos Ferreira,Guimaraes,0,0,D,1
2017-08-26,Aves,Farense,0,2,A,0
2017-08-26,Moreirense,Tondela,0,3,A,0
2017-08-26,Rio Ave,Benfica,1,1,D,1
2017-08-27,Sp Braga,Porto,0,1,A,0
2017-08-27,Sp Lisbon,Estoril,2,1,H,0
2017-08-27,Boavista,Aves,1,0,H,0
2017-08-28,Portimonense,Maritimo,1,2,A,0
2017-09-08,Porto,Estoril,4,0,H,0
2017-09-08,Benfica,Sp Braga,3,1,H,0
2017-09-09,Maritimo,Rio Ave,1,0,H,0
2017-09-09,Tondela,Pacos Ferreira,2,2,D,1
2017-09-09,Porto,Aves,3,0,H,0
2017-09-12,Aves,Tondela,0,1,A,0
2017-09-12,Boavista,Sp Lisbon,1,3,A,0
2017-09-12,Benfica,Estoril,3,1,H,0
2017-09-15,Pacos Ferreira,Setubal,1,0,H,0
2017-09-16,Maritimo,Aves,2,1,H,0
