Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,is_draw
2021-08-13,Valencia,Getafe,1,0,H,0
2021-08-14,Cadiz,Levante,1,1,D,1
2021-08-14,Mallorca,Betis,1,1,D,1
2021-08-14,Alaves,Real Madrid,1,4,A,0
2021-08-14,Osasuna,Espanol,0,0,D,1
2021-08-15,Celta,Real Madrid,1,2,A,0
2021-08-15,Barcelona,Sociedad,4,2,H,0
2021-08-15,Sevilla,Valencia,3,0,H,0
2021-08-16,Villarreal,Granada,0,0,D,1
2021-08-16,Elche,Ath Bilbao,0,0,D,1
2021-08-20,Betis,Cadiz,1,1,D,1
2021-08-21,Alaves,Mallorca,0,1,A,0
2021-08-21,Espanol,Villarreal,0,0,D,1
2021-08-21,Granada,Valencia,1,1,D,1
2021-08-21,Ath Bilbao,Barcelona,1,1,D,1
2021-08-22,Sociedad,Valencia,1,0,H,0
2021-08-22,Real Madrid,Elche,1,0,H,0
2021-08-22,Levante,Real Madrid,3,3,D,1
2021-08-23,Getafe,Sevilla,0,1,A,0
2021-08-23,Osasuna,Celta,0,0,D,1
2021-08-27,Mallorca,Espanol,1,0,H,0
2021-08-27,Valencia,Alaves,3,0,H,0
2021-08-28,Celta,Ath Bilbao,0,1,A,0
2021-08-28,Elche,Sevilla,1,1,D,1
2021-08-28,Sociedad,Levante,1,0,H,0
2021-08-28,Betis,Real Madrid,0,1,A,0
2021-08-29,Barcelona,Getafe,2,1,H,0
2021-08-29,Cadiz,Osasuna,2,3,A,0
2021-08-29,Valencia,Granada,4,0,H,0
2021-08-29,Real Madrid,Villarreal,2,2,D,1
2021-09-11,Levante,Valencia,1,1,D,1
2021-09-11,Ath Bilbao,Mallorca,2,0,H,0
2021-09-12,Espanol,Real Madrid,1,2,A,0
2021-09-12,Osasuna,Valencia,1,4,A,0
2021-09-12,Cadiz,Sociedad,0,2,A,0
2021-09-12,Real Madrid,Celta,5,2,H,0
2021-09-13,Getafe,Elche,0,1,A,0
2021-09-13,Granada,Betis,1,2,A,0
2021-09-17,Celta,Cadiz,1,2,A,0
2021-09-18,Valencia,Getafe,3,0,H,0
2021-09-18,Real Madrid,Ath Bilbao,0,0,D,1
2021-09-18,Elche,Levante,1,1,D,1
2021-09-18,Alaves,Osasuna,0,2,A,0
2021-09-19,Mallorca,Villarreal,0,0,D,1
2021-09-19,Sociedad,Sevilla,0,0,D,1
2021-09-19,Betis,Espanol,2,2,D,1
2021-09-19,Valencia,Real Madrid,1,2,A,0
2021-09-20,Barcelona,Granada,1,1,D,1
2021-09-21,Getafe,Real Madrid,1,2,A,0
2021-09-21,Ath Bilbao,Valencia,1,2,A,0
2021-09-21,Levante,Celta,0,2,A,0
2021-09-22,Espanol,Alaves,1,0,H,0
2021-09-22,Sevilla,Valencia,3,1,H,0
2021-09-22,Real Madrid,Mallorca,6,1,H,0
2021-09-22,Villarreal,Elche,4,1,H,0
2021-09-23,Granada,Sociedad,2,3,A,0
2021-09-23,Osasuna,Betis,1,3,A,0
