Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,is_draw
2024-07-26,Club Brugge,Mechelen,1,1,D,1
2024-07-27,Beerschot VA,Oud-Heverlee Leuven,0,0,D,1
2024-07-27,Anderlecht,St Truiden,1,0,H,0
2024-07-27,Dender,St. Gilloise,0,0,D,1
2024-07-28,Gent,Standard,0,0,D,1
2024-07-28,Westerlo,Club Brugge,3,0,H,0
2024-07-28,Kortrijk,Gent,0,1,A,0
2024-07-28,Charleroi,Antwerp,0,1,A,0
2024-08-02,St. Gilloise,Beerschot VA,3,1,H,0
2024-08-03,St Truiden,Charleroi,1,4,A,0
2024-08-03,Oud-Heverlee Leuven,Gent,3,1,H,0
2024-08-03,Mechelen,Westerlo,2,4,A,0
2024-08-04,Standard,Club Brugge,1,0,H,0
2024-08-04,Gent,Dender,1,2,A,0
2024-08-04,Antwerp,Anderlecht,1,2,A,0
2024-08-04,Club Brugge,Kortrijk,1,2,A,0
2024-08-09,Standard,Mechelen,0,0,D,1
2024-08-10,Westerlo,St. Gilloise,4,3,H,0
2024-08-10,Anderlecht,Oud-Heverlee Leuven,1,1,D,1
2024-08-10,Dender,Kortrijk,4,1,H,0
2024-08-11,Club Brugge,Beerschot VA,4,1,H,0
2024-08-11,Gent,Club Brugge,3,2,H,0
2024-08-11,Antwerp,St Truiden,6,1,H,0
2024-08-11,Charleroi,Gent,1,0,H,0
2024-08-16,St. Gilloise,Charleroi,1,0,H,0
2024-08-17,Mechelen,Anderlecht,1,3,A,0
2024-08-17,St Truiden,Dender,3,3,D,1
2024-08-17,Beerschot VA,Gent,3,4,A,0
2024-08-18,Kortrijk,Standard,1,0,H,0
2024-08-18,Gent,Westerlo,4,1,H,0
2024-08-18,Club Brugge,Antwerp,1,0,H,0
2024-08-18,Oud-Heverlee Leuven,Club Brugge,1,1,D,1
2024-08-24,Antwerp,Mechelen,0,1,A,0
2024-08-24,Westerlo,Oud-Heverlee Leuven,1,1,D,1
2024-08-25,Standard,Beerschot VA,1,0,H,0
2024-08-25,Charleroi,Kortrijk,1,0,H,0
2024-08-25,Dender,Club Brugge,1,2,A,0
2024-08-25,St Truiden,St. Gilloise,0,0,D,1
2024-08-30,Gent,Westerlo,1,0,H,0
2024-08-31,Beerschot VA,Dender,1,2,A,0
2024-08-31,Oud-Heverlee Leuven,Standard,2,0,H,0
2024-08-31,Mechelen,Charleroi,5,2,H,0
2024-09-01,Club Brugge,Club Brugge,3,0,H,0
2024-09-01,Gent,Antwerp,1,1,D,1
2024-09-01,St. Gilloise,Anderlecht,0,0,D,1
2024-09-01,Kortrijk,St Truiden,1,1,D,1
2024-09-13,Dender,Standard,0,2,A,0
