Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,is_draw
2018-07-27,Clermont,Chateauroux,0,0,D,1
2018-07-27,Ajaccio,Paris FC,1,1,D,1
2018-07-27,Annecy,Beziers,0,2,A,0
2018-07-27,Valenciennes,Auxerre,3,1,H,0
2018-07-27,Red Star,Niort,1,2,A,0
2018-07-27,Le Mans,Le Mans,0,2,A,0
2018-07-27,Grenoble,Sochaux,1,0,H,0
2018-07-27,Ajaccio,Troyes,0,1,A,0
2018-07-28,Lorient,Le Havre,0,0,D,1
2018-07-30,Brest,Metz,0,1,A,0
2018-08-03,Auxerre,Ajaccio,2,3,A,0
2018-08-03,Paris FC,Annecy,2,0,H,0
2018-08-03,Metz,Le Mans,5,1,H,0
2018-08-03,Le Havre,Grenoble,1,1,D,1
2018-08-03,Sochaux,Valenciennes,0,1,A,0
2018-08-03,Troyes,Brest,1,2,A,0
2018-08-03,Niort,Clermont,4,2,H,0
2018-08-04,Le Mans,Red Star,1,0,H,0
2018-08-04,Beziers,Ajaccio,0,1,A,0
2018-08-06,Chateauroux,Lorient,1,2,A,0
2018-08-10,Brest,Paris FC,1,1,D,1
2018-08-10,Grenoble,Niort,1,0,H,0
2018-08-10,Annecy,Le Mans,0,3,A,0
2018-08-10,Le Mans,Auxerre,0,3,A,0
2018-08-10,Red Star,Le Havre,0,1,A,0
2018-08-10,Troyes,Beziers,0,1,A,0
2018-08-10,Ajaccio,Sochaux,2,3,A,0
2018-08-10,Ajaccio,Lorient,1,3,A,0
2018-08-10,Valenciennes,Chateauroux,1,1,D,1
2018-08-11,Clermont,Metz,2,3,A,0
2018-08-17,Sochaux,Brest,2,0,H,0
2018-08-17,Le Havre,Clermont,0,0,D,1
2018-08-17,Niort,Le Mans,1,1,D,1
2018-08-17,Lorient,Valenciennes,3,1,H,0
2018-08-17,Chateauroux,Red Star,1,1,D,1
2018-08-17,Ajaccio,Grenoble,2,0,H,0
2018-08-17,Auxerre,Annecy,1,0,H,0
2018-08-17,Paris FC,Beziers,1,0,H,0
2018-08-18,Le Mans,Troyes,2,0,H,0
2018-08-20,Metz,Ajaccio,3,1,H,0
2018-08-24,Brest,Le Havre,1,0,H,0
2018-08-24,Annecy,Niort,0,1,A,0
2018-08-24,Le Mans,Paris FC,4,0,H,0
2018-08-24,Grenoble,Chateauroux,0,0,D,1
2018-08-24,Red Star,Auxerre,1,0,H,0
2018-08-24,Troyes,Metz,0,1,A,0
2018-08-24,Ajaccio,Lorient,0,0,D,1
2018-08-24,Clermont,Sochaux,1,0,H,0
2018-08-27,Valenciennes,Ajaccio,0,0,D,1
2018-08-31,Chateauroux,Annecy,1,0,H,0
2018-08-31,Le Havre,Le Mans,3,1,H,0
2018-08-31,Ajaccio,Red Star,2,1,H,0
2018-08-31,Valenciennes,Clermont,0,4,A,0
2018-08-31,Sochaux,Beziers,1,0,H,0
2018-08-31,Paris FC,Troyes,2,0,H,0
2018-08-31,Niort,Ajaccio,2,0,H,0
2018-08-31,Auxerre,Brest,0,2,A,0
2018-09-01,Metz,Le Mans,2,0,H,0
2018-09-03,Lorient,Grenoble,1,0,H,0
2018-09-14,Annecy,Le Havre,0,1,A,0
2018-09-14,Troyes,Niort,2,0,H,0
2018-09-14,Red Star,Lorient,0,3,A,0
2018-09-14,Le Mans,Chateauroux,2,0,H,0
2018-09-14,Grenoble,Valenciennes,4,2,H,0
2018-09-14,Ajaccio,Paris FC,0,0,D,1
2018-09-14,Clermont,Auxerre,2,0,H,0
2018-09-14,Brest,Ajaccio,4,1,H,0
2018-09-15,Le Mans,Sochaux,2,0,H,0
2018-09-17,Beziers,Metz,1,3,A,0
2018-09-21,Chateauroux,Beziers,2,0,H,0
2018-09-21,Lorient,Clermont,0,0,D,1
2018-09-21,Sochaux,Le Mans,0,1,A,0
2018-09-21,Grenoble,Brest,1,2,A,0
2018-09-21,Auxerre,Ajaccio,0,0,D,1
2018-09-21,Ajaccio,Annecy,0,1,A,0
2018-09-21,Valenciennes,Red Star,4,1,H,0
2018-09-21,Le Havre,Troyes,1,1,D,1
2018-09-22,Paris FC,Metz,2,1,H,0
2018-09-24,Niort,Le Mans,1,2,A,0
2018-09-28,Red Star,Grenoble,2,3,A,0
2018-09-28,Annecy,Sochaux,0,0,D,1
