Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,is_draw
2022-07-15,Kaiserslautern,Hannover,2,1,H,0
2022-07-16,Regensburg,Darmstadt,2,0,H,0
2022-07-16,St Pauli,Nurnberg,3,2,H,0
2022-07-16,Magdeburg,Fortuna Dusseldorf,1,2,A,0
2022-07-16,Sandhausen,Bielefeld,2,1,H,0
2022-07-16,Greuther Furth,Holstein Kiel,2,2,D,1
2022-07-17,Paderborn,Karlsruhe,5,0,H,0
2022-07-17,Hansa Rostock,Heidenheim,0,1,A,0
2022-07-17,Braunschweig,Hamburg,0,2,A,0
2022-07-22,Fortuna Dusseldorf,Paderborn,2,1,H,0
2022-07-22,Darmstadt,Sandhausen,2,1,H,0
2022-07-23,Nurnberg,Greuther Furth,2,0,H,0
2022-07-23,Hannover,St Pauli,2,2,D,1
2022-07-23,Heidenheim,Braunschweig,3,0,H,0
2022-07-23,Holstein Kiel,Kaiserslautern,2,2,D,1
2022-07-24,Karlsruhe,Magdeburg,2,3,A,0
2022-07-24,Hamburg,Hansa Rostock,0,1,A,0
2022-07-24,Bielefeld,Regensburg,0,3,A,0
2022-08-05,Sandhausen,Fortuna Dusseldorf,1,0,H,0
2022-08-05,Greuther Furth,Karlsruhe,1,1,D,1
2022-08-06,Regensburg,Nurnberg,0,0,D,1
2022-08-06,Hansa Rostock,Bielefeld,2,1,H,0
2022-08-06,Hamburg,Heidenheim,1,0,H,0
2022-08-06,Paderborn,Hannover,4,2,H,0
2022-08-07,Magdeburg,Holstein Kiel,1,2,A,0
2022-08-07,Kaiserslautern,St Pauli,2,1,H,0
2022-08-07,Braunschweig,Darmstadt,0,1,A,0
2022-08-12,Nurnberg,Heidenheim,0,3,A,0
2022-08-12,Kaiserslautern,Paderborn,0,1,A,0
2022-08-13,Karlsruhe,Sandhausen,3,2,H,0
2022-08-13,Darmstadt,Hansa Rostock,4,0,H,0
2022-08-13,Bielefeld,Hamburg,0,2,A,0
2022-08-13,Holstein Kiel,Braunschweig,3,0,H,0
2022-08-14,St Pauli,Magdeburg,3,0,H,0
2022-08-14,Hannover,Regensburg,1,0,H,0
2022-08-14,Fortuna Dusseldorf,Greuther Furth,2,2,D,1
2022-08-19,Hamburg,Darmstadt,1,2,A,0
2022-08-19,Magdeburg,Hannover,0,4,A,0
2022-08-20,Braunschweig,Fortuna Dusseldorf,2,2,D,1
2022-08-20,Paderborn,Holstein Kiel,7,2,H,0
2022-08-20,Regensburg,Karlsruhe,0,6,A,0
2022-08-20,Sandhausen,Nurnberg,1,2,A,0
2022-08-21,Heidenheim,Bielefeld,1,1,D,1
2022-08-21,Hansa Rostock,St Pauli,2,0,H,0
2022-08-21,Greuther Furth,Kaiserslautern,1,3,A,0
2022-08-26,Fortuna Dusseldorf,Regensburg,4,0,H,0
2022-08-26,Bielefeld,Braunschweig,4,1,H,0
2022-08-27,St Pauli,Paderborn,2,2,D,1
2022-08-27,Nurnberg,Hamburg,0,2,A,0
2022-08-27,Darmstadt,Heidenheim,2,2,D,1
2022-08-27,Karlsruhe,Hansa Rostock,2,0,H,0
2022-08-28,Kaiserslautern,Magdeburg,4,4,D,1
2022-08-28,Holstein Kiel,Sandhausen,1,0,H,0
2022-08-28,Hannover,Greuther Furth,2,1,H,0
2022-09-02,Heidenheim,Fortuna Dusseldorf,2,1,H,0
2022-09-02,Braunschweig,Nurnberg,4,2,H,0
2022-09-03,Regensburg,Holstein Kiel,0,0,D,1
2022-09-03,Hamburg,Karlsruhe,1,0,H,0
2022-09-03,Greuther Furth,St Pauli,2,2,D,1
2022-09-03,Paderborn,Magdeburg,1,0,H,0
2022-09-04,Sandhausen,Kaiserslautern,0,0,D,1
2022-09-04,Hansa Rostock,Hannover,0,1,A,0
2022-09-04,Darmstadt,Bielefeld,1,1,D,1
2022-09-09,Nurnberg,Bielefeld,1,0,H,0
2022-09-09,Holstein Kiel,Hamburg,2,3,A,0
2022-09-10,Paderborn,Regensburg,3,0,H,0
2022-09-10,Fortuna Dusseldorf,Hansa Rostock,3,1,H,0
2022-09-10,Hannover,Braunschweig,1,1,D,1
2022-09-10,Karlsruhe,Heidenheim,0,0,D,1
2022-09-11,St Pauli,Sandhausen,1,1,D,1
2022-09-11,Magdeburg,Greuther Furth,2,1,H,0
2022-09-11,Kaiserslautern,Darmstadt,3,3,D,1
2022-09-16,Braunschweig,Karlsruhe,2,1,H,0
2022-09-16,Sandhausen,Hannover,2,3,A,0
2022-09-17,Bielefeld,Holstein Kiel,4,2,H,0
2022-09-17,Darmstadt,Nurnberg,2,0,H,0
2022-09-17,Hansa Rostock,Magdeburg,3,1,H,0
2022-09-17,Hamburg,Fortuna Dusseldorf,2,0,H,0
2022-09-18,Heidenheim,Kaiserslautern,2,2,D,1
2022-09-18,Greuther Furth,Paderborn,2,1,H,0
2022-09-18,Regensburg,St Pauli,2,0,H,0
2022-09-30,Hannover,Hamburg,1,2,A,0
2022-09-30,Paderborn,Darmstadt,1,2,A,0
2022-10-01,Holstein Kiel,Hansa Rostock,1,1,D,1
2022-10-01,St Pauli,Heidenheim,0,0,D,1
2022-10-01,Greuther Furth,Sandhausen,1,1,D,1
2022-10-01,Fortuna Dusseldorf,Bielefeld,4,1,H,0
2022-10-02,Magdeburg,Regensburg,1,0,H,0
2022-10-02,Kaiserslautern,Braunschweig,1,1,D,1
2022-10-02,Karlsruhe,Nurnberg,3,0,H,0
2022-10-07,Regensburg,Greuther Furth,2,2,D,1
2022-10-07,Bielefeld,Karlsruhe,1,2,A,0
2022-10-08,Hansa Rostock,Paderborn,0,3,A,0
2022-10-08,Hamburg,Kaiserslautern,1,1,D,1
2022-10-08,Braunschweig,St Pauli,2,1,H,0
2022-10-08,Darmstadt,Fortuna Dusseldorf,1,0,H,0
2022-10-09,Sandhausen,Magdeburg,1,0,H,0
2022-10-09,Nurnberg,Holstein Kiel,2,3,A,0
2022-10-09,Heidenheim,Hannover,2,1,H,0
2022-10-14,St Pauli,Hamburg,3,0,H,0
2022-10-14,Greuther Furth,Hansa Rostock,2,2,D,1
2022-10-15,Magdeburg,Braunschweig,0,2,A,0
2022-10-15,Hannover,Bielefeld,2,0,H,0
2022-10-15,Fortuna Dusseldorf,Nurnberg,0,1,A,0
2022-10-15,Karlsruhe,Darmstadt,1,2,A,0
2022-10-16,Paderborn,Sandhausen,3,0,H,0
2022-10-16,Kaiserslautern,Regensburg,0,3,A,0
2022-10-16,Holstein Kiel,Heidenheim,3,1,H,0
2022-10-21,Hansa Rostock,Kaiserslautern,0,2,A,0
2022-10-21,Darmstadt,Holstein Kiel,1,1,D,1
2022-10-22,Regensburg,Sandhausen,2,1,H,0
2022-10-22,Bielefeld,St Pauli,2,0,H,0
2022-10-22,Braunschweig,Paderborn,0,0,D,1
2022-10-22,Nurnberg,Hannover,0,0,D,1
2022-10-23,Karlsruhe,Fortuna Dusseldorf,0,2,A,0
2022-10-23,Heidenheim,Greuther Furth,3,1,H,0
2022-10-23,Hamburg,Magdeburg,2,3,A,0
2022-10-28,Greuther Furth,Bielefeld,1,0,H,0
2022-10-28,Magdeburg,Heidenheim,1,1,D,1
2022-10-29,Kaiserslautern,Nurnberg,0,0,D,1
2022-10-29,Holstein Kiel,Fortuna Dusseldorf,1,2,A,0
2022-10-29,Regensburg,Hansa Rostock,0,3,A,0
2022-10-29,St Pauli,Darmstadt,1,1,D,1
2022-10-30,Sandhausen,Braunschweig,2,2,D,1
2022-10-30,Paderborn,Hamburg,2,3,A,0
2022-10-30,Hannover,Karlsruhe,1,0,H,0
2022-11-04,Hansa Rostock,Sandhausen,0,1,A,0
2022-11-04,Darmstadt,Hannover,1,0,H,0
2022-11-05,Karlsruhe,Holstein Kiel,1,4,A,0
2022-11-05,Bielefeld,Kaiserslautern,2,3,A,0
2022-11-05,Fortuna Dusseldorf,St Pauli,1,0,H,0
2022-11-05,Heidenheim,Paderborn,3,0,H,0
2022-11-06,Nurnberg,Magdeburg,1,2,A,0
2022-11-06,Hamburg,Regensburg,3,1,H,0
2022-11-06,Braunschweig,Greuther Furth,0,1,A,0
2022-11-08,Paderborn,Bielefeld,0,2,A,0
2022-11-08,St Pauli,Holstein Kiel,0,0,D,1
2022-11-08,Hannover,Fortuna Dusseldorf,2,0,H,0
2022-11-08,Kaiserslautern,Karlsruhe,2,0,H,0
2022-11-09,Regensburg,Braunschweig,1,1,D,1
2022-11-09,Sandhausen,Heidenheim,3,4,A,0
2022-11-09,Greuther Furth,Hamburg,1,0,H,0
2022-11-09,Hansa Rostock,Nurnberg,1,1,D,1
2022-11-10,Magdeburg,Darmstadt,0,1,A,0
2022-11-11,Holstein Kiel,Hannover,1,1,D,1
2022-11-11,Fortuna Dusseldorf,Kaiserslautern,1,2,A,0
2022-11-12,Karlsruhe,St Pauli,4,4,D,1
2022-11-12,Braunschweig,Hansa Rostock,0,1,A,0
2022-11-12,Hamburg,Sandhausen,4,2,H,0
2022-11-12,Heidenheim,Regensburg,5,4,H,0
2022-11-13,Nurnberg,Paderborn,2,1,H,0
2022-11-13,Bielefeld,Magdeburg,3,1,H,0
2022-11-13,Darmstadt,Greuther Furth,1,1,D,1
2023-01-27,Fortuna Dusseldorf,Magdeburg,3,2,H,0
2023-01-27,Karlsruhe,Paderborn,0,1,A,0
2023-01-28,Darmstadt,Regensburg,2,0,H,0
2023-01-28,Heidenheim,Hansa Rostock,2,0,H,0
2023-01-28,Holstein Kiel,Greuther Furth,2,1,H,0
2023-01-28,Hannover,Kaiserslautern,1,3,A,0
2023-01-29,Bielefeld,Sandhausen,1,2,A,0
2023-01-29,Hamburg,Braunschweig,4,2,H,0
2023-01-29,Nurnberg,St Pauli,0,1,A,0
2023-02-03,Paderborn,Fortuna Dusseldorf,4,1,H,0
2023-02-03,Sandhausen,Darmstadt,0,4,A,0
2023-02-04,Braunschweig,Heidenheim,2,0,H,0
2023-02-04,Kaiserslautern,Holstein Kiel,2,1,H,0
2023-02-04,Regensburg,Bielefeld,1,3,A,0
2023-02-04,Greuther Furth,Nurnberg,1,0,H,0
2023-02-05,St Pauli,Hannover,2,0,H,0
2023-02-05,Magdeburg,Karlsruhe,1,1,D,1
2023-02-05,Hansa Rostock,Hamburg,0,2,A,0
2023-02-10,Karlsruhe,Greuther Furth,2,1,H,0
2023-02-10,Bielefeld,Hansa Rostock,0,1,A,0
2023-02-11,Nurnberg,Regensburg,1,0,H,0
2023-02-11,Heidenheim,Hamburg,3,3,D,1
2023-02-11,Hannover,Paderborn,3,4,A,0
2023-02-11,Holstein Kiel,Magdeburg,2,3,A,0
2023-02-12,St Pauli,Kaiserslautern,1,0,H,0
2023-02-12,Fortuna Dusseldorf,Sandhausen,2,0,H,0
2023-02-12,Darmstadt,Braunschweig,2,1,H,0
2023-02-17,Paderborn,Kaiserslautern,1,0,H,0
2023-02-17,Braunschweig,Holstein Kiel,2,3,A,0
2023-02-18,Regensburg,Hannover,1,1,D,1
2023-02-18,Hansa Rostock,Darmstadt,0,1,A,0
2023-02-18,Greuther Furth,Fortuna Dusseldorf,2,1,H,0
2023-02-18,Magdeburg,St Pauli,1,2,A,0
2023-02-19,Sandhausen,Karlsruhe,0,3,A,0
2023-02-19,Heidenheim,Nurnberg,5,0,H,0
2023-02-19,Hamburg,Bielefeld,2,1,H,0
2023-02-24,Karlsruhe,Regensburg,1,0,H,0
2023-02-24,Fortuna Dusseldorf,Braunschweig,3,1,H,0
2023-02-25,Nurnberg,Sandhausen,1,0,H,0
2023-02-25,Darmstadt,Hamburg,1,1,D,1
2023-02-25,Holstein Kiel,Paderborn,1,1,D,1
2023-02-25,Kaiserslautern,Greuther Furth,3,1,H,0
2023-02-26,St Pauli,Hansa Rostock,1,0,H,0
2023-02-26,Hannover,Magdeburg,1,2,A,0
2023-02-26,Bielefeld,Heidenheim,0,1,A,0
2023-03-03,Magdeburg,Kaiserslautern,2,0,H,0
2023-03-03,Paderborn,St Pauli,1,2,A,0
