Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,is_draw
2016-07-15,CF Monterrey,Puebla FC,1,1,D,1
2016-07-15,Atlas Guadalajara,Deportivo Toluca,1,1,D,1
2016-07-15,CF Pachuca,Club León,5,1,H,0
2016-07-15,Club Necaxa,Cruz Azul,0,0,D,1
2016-07-15,Pumas UNAM,Deportivo Guadalajara,1,0,H,0
2016-07-15,Santos Laguna,UANL Tigres,0,0,D,1
2016-07-15,CD Veracruz,Santos Laguna,2,0,H,0
2016-07-15,Chiapas FC,CF Pachuca,0,2,A,0
2016-07-15,Cruz Azul,Pumas UNAM,0,0,D,1
2016-07-15,UANL Tigres,Atlas Guadalajara,0,0,D,1
2016-07-15,Monarcas Morelia,Gallos Blancos,2,2,D,1
2016-07-15,Club León,Club Necaxa,0,0,D,1
2016-07-15,Deportivo Guadalajara,CF Monterrey,1,0,H,0
2016-07-15,CF América,Deportivo Toluca,3,1,H,0
2016-07-15,Puebla FC,Club Tijuana,3,2,H,0
2016-07-15,Club Tijuana,Deportivo Guadalajara,4,0,H,0
2016-07-15,Gallos Blancos,Puebla FC,2,1,H,0
2016-07-15,CF Monterrey,Cruz Azul,1,1,D,1
2016-07-15,Atlas Guadalajara,CD Veracruz,1,0,H,0
2016-07-15,CF Pachuca,Club Necaxa,1,0,H,0
2016-07-15,CF América,UANL Tigres,0,3,A,0
2016-07-15,Pumas UNAM,Club León,1,0,H,0
2016-07-15,Chiapas FC,Deportivo Toluca,1,0,H,0
2016-07-15,Santos Laguna,Monarcas Morelia,2,4,A,0
2016-07-15,Cruz Azul,Club Tijuana,1,2,A,0
2016-07-15,Monarcas Morelia,Atlas Guadalajara,3,2,H,0
2016-07-15,UANL Tigres,Chiapas FC,1,0,H,0
2016-07-15,Club León,CF Monterrey,0,3,A,0
2016-07-15,CD Veracruz,CF América,2,4,A,0
2016-07-15,Club Necaxa,Pumas UNAM,2,2,D,1
2016-07-15,Deportivo Guadalajara,Gallos Blancos,0,0,D,1
2016-07-15,Deportivo Toluca,CF Pachuca,2,0,H,0
2016-07-15,Puebla FC,Santos Laguna,0,0,D,1
2016-07-15,Club Tijuana,Club León,2,0,H,0
2016-07-15,Gallos Blancos,Cruz Azul,0,0,D,1
2016-07-15,CF Monterrey,Club Necaxa,2,1,H,0
2016-07-15,Atlas Guadalajara,Puebla FC,3,2,H,0
2016-07-15,CF Pachuca,Pumas UNAM,3,0,H,0
2016-07-15,CF América,Monarcas Morelia,1,1,D,1
2016-07-15,Deportivo Toluca,UANL Tigres,0,0,D,1
2016-07-15,Chiapas FC,CD Veracruz,1,1,D,1
2016-07-15,Santos Laguna,Deportivo Guadalajara,0,1,A,0
2016-07-15,CD Veracruz,Deportivo Toluca,2,2,D,1
2016-07-15,Cruz Azul,Santos Laguna,3,1,H,0
2016-07-15,UANL Tigres,CF Pachuca,4,2,H,0
2016-07-15,Monarcas Morelia,Chiapas FC,3,2,H,0
2016-07-15,Club León,Gallos Blancos,2,1,H,0
2016-07-15,Club Necaxa,Club Tijuana,1,1,D,1
2016-07-15,Deportivo Guadalajara,Atlas Guadalajara,2,2,D,1
2016-07-15,Pumas UNAM,CF Monterrey,5,3,H,0
2016-07-15,Puebla FC,CF América,2,2,D,1
2016-07-15,Club Tijuana,Pumas UNAM,1,0,H,0
2016-07-15,Gallos Blancos,Club Necaxa,1,2,A,0
2016-07-15,Atlas Guadalajara,Cruz Azul,1,1,D,1
2016-07-15,UANL Tigres,CD Veracruz,1,1,D,1
2016-07-15,CF Pachuca,CF Monterrey,1,1,D,1
2016-07-15,CF América,Deportivo Guadalajara,0,3,A,0
