league_code,season,team_id,team_name,date,elo_rating
MEX1,1617,9459,Pumas UNAM,2016-07-15,1504.217432795512
MEX1,1617,9459,Pumas UNAM,2017-01-06,1482.338279421913
MEX1,1617,9455,Deportivo Guadalajara,2016-07-15,1508.9588582212782
MEX1,1617,9455,Deportivo Guadalajara,2017-01-06,1536.3901348873508
MEX1,1617,9466,Chiapas FC,2016-07-15,1424.2806568492272
MEX1,1617,9466,Chiapas FC,2017-01-06,1398.9856056071396
MEX1,1617,9456,Deportivo Toluca,2016-07-15,1517.7632108081357
MEX1,1617,9456,Deportivo Toluca,2017-01-06,1530.7175315130733
MEX1,1617,9446,Santos Laguna,2016-07-15,1439.1771050715952
MEX1,1617,9446,Santos Laguna,2017-01-06,1485.1479253416119
MEX1,1617,9447,Gallos Blancos,2016-07-15,1474.0305517571967
MEX1,1617,9447,Gallos Blancos,2017-01-06,1468.8856078035194
MEX1,1617,9460,Club León,2016-07-15,1463.7598720409778
MEX1,1617,9460,Club León,2017-01-06,1481.0140428002808
MEX1,1617,9448,Club Tijuana,2016-07-15,1581.4109198273848
MEX1,1617,9448,Club Tijuana,2017-01-06,1581.3134286051397
MEX1,1617,9461,CF Pachuca,2016-07-15,1532.258223577753
MEX1,1617,9461,CF Pachuca,2017-01-06,1519.2948718588796
MEX1,1617,9453,UANL Tigres,2016-07-15,1576.8638747370437
MEX1,1617,9453,UANL Tigres,2017-01-06,1526.8074573988076
MEX1,1617,9463,Monarcas Morelia,2016-07-15,1499.0401642842398
MEX1,1617,9463,Monarcas Morelia,2017-01-06,1491.3431536299806
MEX1,1617,9464,CD Veracruz,2016-07-15,1456.469404430076
MEX1,1617,9464,CD Veracruz,2017-01-06,1424.127880519717
MEX1,1617,9457,Cruz Azul,2016-07-15,1493.2317085551815
MEX1,1617,9457,Cruz Azul,2017-01-06,1477.5427316679488
MEX1,1617,9462,CF Monterrey,2016-07-15,1490.8543121668201
MEX1,1617,9462,CF Monterrey,2017-01-06,1554.6105365806538
MEX1,1617,9454,Club Necaxa,2016-07-15,1498.7871856436602
MEX1,1617,9454,Club Necaxa,2017-01-06,1480.5596930530994
MEX1,1617,9452,CF América,2016-07-15,1529.9514429395697
MEX1,1617,9452,CF América,2017-01-06,1583.1960597536583
MEX1,1617,9450,Atlas Guadalajara,2016-07-15,1492.877507263134
MEX1,1617,9450,Atlas Guadalajara,2017-01-06,1518.470999160159
MEX1,1617,9445,Puebla FC,2016-07-15,1514.399295236627
MEX1,1617,9445,Puebla FC,2017-01-06,1469.6001433253236
